schema_version,reaction_id,source_row_number,admission_tier,admission_reasons,reaction_smiles,evidence_quality,reaction_label,reaction_label_status,yield_pct,condition_recipe_id,conditions_complete,catalyst_cas,reagent_cas,solvent_cas,electrophile_label,electrophile_context,electrophile_handle,electrophile_steric_class,electrophile_electronic_class,electrophile_flags,nucleophile_label,nucleophile_family,nucleophile_contexts,nucleophile_availability,nucleophile_flags,product_connection_label,product_connection_json,spectator_group_ids,family_environment_json,reference,notes
1.1,31-171-CAS-23834874,137,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,Clc1nc(Cl)nc(Cl)n1.CCCCCCCCCS>>CCCCCCCCCSc1nc(Cl)nc(SCCCCCCCCC)n1,reactant_grammar_only,HeteroAr–Cl + R–SH →,source_family_reactant_only,86.0,COND1:catalyst=unknown|reagent=144-55-8|solvent=67-64-1,False,,144-55-8,67-64-1,,,,,,,,,,,,,,,,"Journal of the American Chemical Society (2019), 141(50), 19677-19687",
1.1,31-171-CAS-23886823,138,review,incomplete_condition_identity,Sc1ccc(Cl)cc1.CC(=O)c1oc2ccccc2c1Cl>>CC(=O)c1oc2ccccc2c1Sc1ccc(Cl)cc1,exact_product_reconstruction,HeteroAr–Cl + Ar–SH → HeteroAr–S–Ar,exact_product,95.0,COND1:catalyst=unknown|reagent=584-08-7|solvent=64-17-5,False,,584-08-7,64-17-5,HeteroAr–Cl,HeteroAr,Cl,ortho_substituted,electron_poor,challenging_heteroatom_activation|heteroaryl_electrophile,Ar–SH,thiophenol,Ar,free,competing_reactive_handle|sulfur_coordination_risk,HeteroAr–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 11, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom11:site0""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|ketone,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 1.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""ketone"", ""label"": ""C(O)R2"", ""tags"": [""electrophilic"", ""reduction_sensitive"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom11:site0"", ""spectator_group_ids"": [""ketone""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [""Ar–Cl""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle"", ""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [""aryl_halide""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Huaxue Tongbao (2018), 81(7), 610-615, 609",
1.1,31-171-CAS-23890417,139,review,incomplete_condition_identity,Cc1ccc(S)cc1.CC(=O)c1oc2ccc(Br)cc2c1Cl>>CC(=O)c1oc2ccc(Br)cc2c1Sc1ccc(C)cc1,exact_product_reconstruction,HeteroAr–Cl + Ar–SH → HeteroAr–S–Ar,exact_product,95.0,COND1:catalyst=unknown|reagent=584-08-7|solvent=64-17-5,False,,584-08-7,64-17-5,HeteroAr–Cl,HeteroAr,Cl,ortho_substituted,electron_poor,challenging_heteroatom_activation|competing_reactive_handle|heteroaryl_electrophile,Ar–SH,thiophenol,Ar,free,sulfur_coordination_risk,HeteroAr–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 12, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom12:site1""}, ""endpoint_2"": {""atom_index"": 5, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom5:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|ketone,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [""Ar–Br""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 1.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""ketone"", ""label"": ""C(O)R2"", ""tags"": [""electrophilic"", ""reduction_sensitive"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom12:site1"", ""spectator_group_ids"": [""aryl_halide"", ""ketone""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom5:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Huaxue Tongbao (2018), 81(7), 610-615, 609",
1.1,31-171-CAS-240726,140,review,incomplete_condition_identity,FC(F)(F)S.[Ag].COC(=O)c1cc2ccccc2cc1I>>COC(=O)c1cc2ccccc2cc1SC(F)(F)F,exact_product_reconstruction,Ar–I + R–SH → Ar–S–R,exact_product,86.0,COND1:catalyst=66-71-7+7787-70-4|reagent=unknown|solvent=68-12-2,False,66-71-7|7787-70-4,,68-12-2,Ar–I,Ar,I,ortho_substituted,neutral,,R–SH,thiol,Alkyl,free,sulfur_coordination_risk,Ar–S–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–R"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 13, ""component_index"": 2, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom13:site1""}, ""endpoint_2"": {""atom_index"": 4, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom4:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",ester,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–I"", ""competing_site_labels"": [], ""component_index"": 2, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""ester"", ""label"": ""CO2R"", ""tags"": [""hydrolysis_sensitive"", ""hydrogen_bond_acceptor""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom13:site1"", ""spectator_group_ids"": [""ester""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom4:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 5, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Organic Letters (2014), 16(15), 3942-3945",sealed tube used
1.1,31-171-CAS-266676,142,review,incomplete_condition_identity,OCCS.N#Cc1ccc(F)cc1>>N#Cc1ccc(SCCO)cc1,exact_product_reconstruction,Ar–F + R–SH → Ar–S–R,exact_product,100.0,COND1:catalyst=unknown|reagent=584-08-7|solvent=141-78-6+75-05-8,False,,584-08-7,141-78-6|75-05-8,Ar–F,Ar,F,open,neutral,challenging_heteroatom_activation,R–SH,thiol,Alkyl,free,competing_reactive_handle|sulfur_coordination_risk,Ar–S–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–R"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 5, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom5:site0""}, ""endpoint_2"": {""atom_index"": 3, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom3:site1""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",alcohol|nitrile,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""nucleophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom5:site0"", ""spectator_group_ids"": [""nitrile""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–SH"", ""competing_site_labels"": [""R–OH""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": -0.125}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""competing_reactive_handle"", ""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}, {""distance"": 2, ""group_id"": ""alcohol"", ""label"": ""R–OH"", ""tags"": [""nucleophilic"", ""unprotected_XH"", ""oxidation_sensitive"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom3:site1"", ""spectator_group_ids"": [""alcohol""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Journal of Combinatorial Chemistry (2000), 2(3), 266-275",
1.1,31-171-CAS-283085,143,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,Clc1cc(Cl)c(Cl)cc1Cl.CC(C)(C)S.[Na]>>CC(C)(C)Sc1cc(SC(C)(C)C)c(SC(C)(C)C)cc1SC(C)(C)C,reactant_grammar_only,Ar–Cl + R–SH →,source_family_reactant_only,71.0,COND1:catalyst=unknown|reagent=unknown|solvent=68-12-2,False,,,68-12-2,,,,,,,,,,,,,,,,"European Journal of Organic Chemistry (2013), 2013(16), 3347-3355",literature procedure
1.1,31-171-CAS-3013110,145,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,Sc1ccccc1.CCOC(=O)c1cnc2cc(Cl)c(F)cc2c1Cl>>CCOC(=O)c1cnc2cc(Sc3ccccc3)c(Sc3ccccc3)cc2c1Sc1ccccc1,reactant_grammar_only,(Ar–Cl + Ar–SH) OR (Ar–F + Ar–SH) OR (HeteroAr–Cl + Ar–SH) →,source_family_ambiguous_reactants,90.0,COND1:catalyst=unknown|reagent=584-08-7|solvent=68-12-2,False,,584-08-7,68-12-2,,,,,,,,,,,,,,,,"Bioorganic & Medicinal Chemistry (2007), 15(24), 7809-7829",regioselective
1.1,31-171-CAS-3371762,147,review,incomplete_condition_identity,Cc1cccc(S)c1.COc1cc(I)ccc1C#N>>COc1cc(Sc2cccc(C)c2)ccc1C#N,exact_product_reconstruction,Ar–I + Ar–SH → Ar–S–Ar,exact_product,90.0,COND1:catalyst=unknown|reagent=534-17-8|solvent=68-12-2,False,,534-17-8,68-12-2,Ar–I,Ar,I,open,neutral,,Ar–SH,thiophenol,Ar,free,sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 4, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom4:site0""}, ""endpoint_2"": {""atom_index"": 6, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom6:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",ether|nitrile,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–I"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 3, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom4:site0"", ""spectator_group_ids"": [""ether"", ""nitrile""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom6:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Bioorganic & Medicinal Chemistry Letters (2009), 19(5), 1310-1313",
1.1,31-171-CAS-3687751,149,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,COC(=O)CS.O=Cc1cc([N+](=O)[O-])ccc1Cl>>COC(=O)c1cc2cc([N+](=O)[O-])ccc2s1,reactant_grammar_only,Ar–Cl + R–SH →,source_family_reactant_only,78.0,COND1:catalyst=unknown|reagent=7646-69-7|solvent=68-12-2,False,,7646-69-7,68-12-2,,,,,,,,,,,,,,,,"Journal of Medicinal Chemistry (1990), 33(9), 2621-9",
1.1,31-171-CAS-4008777,151,review,incomplete_condition_identity,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1.Oc1ccccc1S>>O=[N+]([O-])c1ccc(Sc2ccccc2O)c([N+](=O)[O-])c1,exact_product_reconstruction,Ar–Cl + Ar–SH → Ar–S–Ar,exact_product,89.0,COND1:catalyst=unknown|reagent=unknown|solvent=unknown,False,,,,Ar–Cl,Ar,Cl,ortho_substituted,neutral,challenging_heteroatom_activation,Ar–SH,thiophenol,Ar,free,competing_reactive_handle|sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 6, ""component_index"": 0, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom6:site0""}, ""endpoint_2"": {""atom_index"": 7, ""component_index"": 1, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom7:site1""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",nitro|phenol|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""nucleophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–Cl"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.2}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""nitro"", ""label"": ""NO2"", ""tags"": [""electron_withdrawing"", ""reduction_sensitive""]}, {""distance"": 2, ""group_id"": ""tertiary_amine"", ""label"": ""R3N"", ""tags"": [""basic"", ""nucleophilic"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom6:site0"", ""spectator_group_ids"": [""nitro"", ""tertiary_amine""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [""Ar–OH""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": -0.125}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle"", ""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}, {""distance"": 2, ""group_id"": ""phenol"", ""label"": ""Ar–OH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom7:site1"", ""spectator_group_ids"": [""phenol""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Zhurnal Organicheskoi Khimii (1975), 11(7), 1440-7",
1.1,31-171-CAS-4200700,154,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,Fc1cc(F)c(F)cc1F.CC(C)(C)S.[Na]>>CC(C)(C)Sc1cc(F)c(SC(C)(C)C)cc1F,reactant_grammar_only,Ar–F + R–SH →,source_family_reactant_only,87.0,COND1:catalyst=unknown|reagent=7647-01-0+7647-14-5|solvent=110-54-3+60-29-7+7732-18-5+872-50-4,False,,7647-01-0|7647-14-5,110-54-3|60-29-7|7732-18-5|872-50-4,,,,,,,,,,,,,,,,"Beilstein Journal of Organic Chemistry (2012), 8461-471","regioselective, exothermic"
