canonical_reaction_smiles,reaction_core_label,primary_reaction_pattern,primary_reaction_pattern_count,reaction_pattern_matches,co_occurring_reaction_patterns,identified_reaction_type,compatible_reaction_types,reaction_pattern_confidence,reaction_pattern_requires_condition_evidence,reaction_display_label,reaction_display_label_detailed,reaction_display_source,reaction_display_status,reaction_display_confidence,reaction_display_warnings,original_reaction_type,transformation_class,ring_change_count,formed_ring_sizes,ring_count_delta,ring_change_summaries,signature_id,reaction_core_id,reaction_core_shape_key,reaction_core_mapping_equivalence_key,reaction_core_evidence_status,reaction_core_status,reaction_core_quality_status,reaction_core_quality_reasons,reaction_core_bond_changes,reaction_core_state_changes,reaction_core_retained_context,reaction_core_departing_context,reaction_core_appearing_context,reaction_core_unavailability_reasons,reaction_core_remote_classes,fallback_descriptor_id,fallback_evidence_mode,fallback_retrieval_eligible,fallback_ineligibility_reasons,evidence_quality,external_mapping_status,external_mapping_provider,external_mapping_confidence,external_mapping_matched_hypotheses,transformation_confidence,stereochemical_changes,reaction_completeness_status,edit_hypothesis_count,edit_hypothesis_ids,product_heavy_atom_coverage,product_element_excess,partial_transformation_class,removed_fragment,installed_fragment,installed_fragment_key,partial_transformation_key,fragment_source_status,fragment_source_candidates,condition_source_support_status,condition_source_components,condition_source_capabilities,missing_product_atom_elements,chemistry_status,condition_status,condition_stage_status,index_eligibility,admission_reasons,warnings,spectators,reactivity_profile
COc1ccc(-c2ccnc(SC)n2)cc1.COc1ccc(B(O)O)cc1F>>COc1ccc(-c2ccnc(-c3ccc(OC)c(F)c3)n2)cc1,Ar–B + Ar–S → Ar–Ar,net_coupling,1,net_coupling; net_substitution,,,,0.8,False,C–B + C–S → C–C,"C–B + C–S → C–C; edits: C–B bond cleavage; C–S bond cleavage; C–C bond formation; core projection: Ar–B + Ar–S → Ar–Ar; bond changes: broken: Ar–S, broken: Ar–B, formed: Ar–Ar; retained context: Ar (ccc(OC)c(F)c), HetAr (COc₁ccc(-c(n)ccn)cc1); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping, remote_continuity_unresolved",literal_edits,observed_edits,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,Liebeskind–Srogl coupling,generic_graph_transformation,0,,0,,RS3:d27a735a1304140c433714c4d898b1f374895361eb719bd809db2373a9d1b7cb,RCP2:0f36631b1bbc621cf7c262b745036a4841d4bc4cdaee6101b38b935517a81e22,RSH2:1acafdbb712e69c8b1e4420eacc66d06,RME1:b40ce3574990d08a699447a527b0368e,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping; remote_continuity_unresolved,broken: Ar–S; broken: Ar–B; formed: Ar–Ar,,Ar (ccc(OC)c(F)c); HetAr (COc1ccc(-c(n)ccn)cc1),,,,alkyl; aryl; heteroaryl; heteroatom,RFD3:226170fa7ca6d66d33a511d110eedfba487038ee3f76ac7f54dbfa2f73f240a1,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW; REACTION_CORE_REMOTE_CONTINUITY_UNRESOLVED,,
CCOc1cccc(B(O)O)c1.COc1ccc(Cn2cc(Cl)nc(Sc3ccccc3)c2=O)cc1>>CCOc1cccc(-c2nc(Cl)cn(Cc3ccc(OC)cc3)c2=O)c1,Ar–B + Ar–S → Ar–Ar,net_ring_opening,1,net_ring_opening; net_coupling; net_substitution,,,,0.8,False,C–B + C–S → C–C,"C–B + C–S → C–C; edits: C–B bond cleavage; C–S bond cleavage; C–C bond formation; core projection: Ar–B + Ar–S → Ar–Ar; bond changes: broken: Ar–B, broken: Ar–S, formed: Ar–Ar; retained context: Ar (cccc(OCC)c), HetAr (COc₁ccc(Cn(c=O)cc(Cl)n)cc1); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping, remote_continuity_unresolved",literal_edits,observed_edits,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,Liebeskind–Srogl coupling,generic_graph_transformation,0,,-1,,RS3:4eca86ea1470c724479505fd809061d54796d402d69b0586fa220bb0f328f771,RCP2:2c9cfd83a484cbd571acd59dc8a68b66b95bd6ced41fab78a7f6fb6966ef1f1b,RSH2:2cccddb6ac5c0aab7a449bb482872044,RME1:c839ffa48ae63ee2654a51da7cb8ea26,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping; remote_continuity_unresolved,broken: Ar–B; broken: Ar–S; formed: Ar–Ar,,Ar (cccc(OCC)c); HetAr (COc1ccc(Cn(c=O)cc(Cl)n)cc1),,,,aryl; heteroaryl; heteroatom,RFD3:fe3811dde707b74bd28deb2b0170412691ce63433409d632075441a03a3bca8e,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW; REACTION_CORE_REMOTE_CONTINUITY_UNRESOLVED,,
COc1nc(Cl)cnc1SC.Cc1ccc(B(O)O)cc1>>COc1nc(-c2ccc(C)cc2)cnc1SC,Ar–B + Ar–Cl → Ar–Ar,organoboron_c_c_coupling_like,1,organoboron_c_c_coupling_like; net_coupling; net_substitution,,suzuki_miyaura,suzuki_miyaura,0.8,False,C–B + C–Cl → C–C,"C–B + C–Cl → C–C; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation; core projection: Ar–B + Ar–Cl → Ar–Ar; bond changes: broken: Ar–B, broken: Ar–Cl, formed: Ar–Ar; retained context: Ar (ccc(C)cc), HetAr (cnc(SC)c(OC)n); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping, remote_continuity_unresolved",literal_edits,observed_edits,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,Liebeskind–Srogl coupling,generic_graph_transformation,0,,0,,RS3:94b10cc07279f92b1811e2fb9d866d29a8076342b82d2d373111a2085b5ae9a0,RCP2:c6e87abc0531b4ea7b6b38c9c4f2f55a826572de22058feb987a232a50fedbdf,RSH2:6254fc2a8fc136f0bf657d4c7b2ad00c,RME1:a3f6f490750969de54aac56e871d599c,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping; remote_continuity_unresolved,broken: Ar–B; broken: Ar–Cl; formed: Ar–Ar,,Ar (ccc(C)cc); HetAr (cnc(SC)c(OC)n),,,,aryl; heteroaryl; heteroatom,RFD3:e8d11508abbc122285251973d71736b16d4e8ea410d70796fccd25b4f96bc273,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW; REACTION_CORE_REMOTE_CONTINUITY_UNRESOLVED,,
COc1ccc(Cn2cc(Cl)nc(Cl)c2=O)cc1.OB(O)c1cccc(Br)c1.OB(O)c1ccccc1>>O=c1c(-c2ccccc2)nc(Cl)cn1-c1cccc(Br)c1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_NOT_FOUND; REACTION_COMPLETENESS_UNRESOLVED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE,Liebeskind–Srogl coupling,,0,,,,,,,,,unavailable,,,,,,,,no_core_eligible_edit_correspondence,,RFD3:9d1f7eeffde522fc79e399b42cf37bc812ac0123493c3f21d61d8970bc1ebe0e,structure_inventory_only,True,,unresolved,,,,,0.0,,unresolved,0,,,,,,,,,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; no_usable_transformation_evidence; reaction_completeness_unresolved,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_NOT_FOUND; REACTION_COMPLETENESS_UNRESOLVED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE,3× Ar–X [aryl halide]; HetAr–N [heteroaryl nitrogen]; R–O–R [ether],
COc1ccc(B(O)O)cc1.COc1ccc(Cn2cc(Cl)nc(Sc3ccccc3)c2=O)cc1>>COc1ccc(Cn2cc(Cl)nc(-c3ccc(OC)cc3)c2=O)cc1,Ar–B + Ar–S → Ar–Ar,net_ring_opening,1,net_ring_opening; net_coupling; net_substitution,,,,0.8,False,C–B + C–S → C–C,"C–B + C–S → C–C; edits: C–B bond cleavage; C–S bond cleavage; C–C bond formation; core projection: Ar–B + Ar–S → Ar–Ar; bond changes: broken: Ar–B, broken: Ar–S, formed: Ar–Ar; retained context: Ar (ccc(OC)cc), HetAr (COc₁ccc(Cn(c=O)cc(Cl)n)cc1); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping, remote_continuity_unresolved",literal_edits,observed_edits,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,Liebeskind–Srogl coupling,generic_graph_transformation,0,,-1,,RS3:4eca86ea1470c724479505fd809061d54796d402d69b0586fa220bb0f328f771,RCP2:5ebe97bbe7507bd5090f6e2b82b63d57e6fb7a949b0e1a2d70249de55db70f0a,RSH2:2cccddb6ac5c0aab7a449bb482872044,RME1:94f0eabdf021d8721d2dc632c1485bd7,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping; remote_continuity_unresolved,broken: Ar–B; broken: Ar–S; formed: Ar–Ar,,Ar (ccc(OC)cc); HetAr (COc1ccc(Cn(c=O)cc(Cl)n)cc1),,,,aryl; heteroaryl; heteroatom,RFD3:8589d846dfd95f20f2fa00e654f69674ae348b5f6fa065a96f9b8ab34a436291,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW; REACTION_CORE_REMOTE_CONTINUITY_UNRESOLVED,,
Cc1cc(C)cc(B(O)O)c1.Ic1cn(Cc2ccccc2)c2ncnc(Sc3ccccc3)c12.OB(O)c1ccccc1>>Cc1cc(C)cc(-c2cn(Cc3ccccc3)c3ncnc(-c4ccccc4)c23)c1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_COMPONENT_MATCH_LIMIT; REACTION_COMPLETENESS_UNRESOLVED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE,Liebeskind–Srogl coupling,,0,,,,,,,,,unavailable,,,,,,,,no_core_eligible_edit_correspondence,,RFD3:f006bcc8e688c114c50110b98aae74b9a8cb135dcaedee86b29ec6438ad01b19,structure_inventory_only,True,,unresolved,,,,,0.0,,unresolved,0,,,,,,,,,,,,,,,rejected,unresolved_retained,unassigned_multistage,ineligible,condition_identifier_uncertainty; multistage_conditions_not_structured; no_usable_transformation_evidence; reaction_completeness_unresolved,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_COMPONENT_MATCH_LIMIT; REACTION_COMPLETENESS_UNRESOLVED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE,Ar–X [aryl halide]; 2× HetAr–N [heteroaryl nitrogen],
Clc1cccnc1NCc1ccccc1.OB(O)c1ccccc1>>c1ccc(CNc2ncccc2-c2ccccc2)cc1,Ar–B + Ar–Cl → Ar–Ar,organoboron_c_c_coupling_like,1,organoboron_c_c_coupling_like; net_coupling; net_substitution,,suzuki_miyaura,suzuki_miyaura,0.8,False,C–B + C–Cl → C–C,"C–B + C–Cl → C–C; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation; core projection: Ar–B + Ar–Cl → Ar–Ar; bond changes: broken: Ar–B, broken: Ar–Cl, formed: Ar–Ar; retained context: Ar (ccccc), HetAr (cccncNCc₁ccccc1); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping, remote_continuity_unresolved",literal_edits,observed_edits,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,Liebeskind–Srogl coupling,generic_graph_transformation,0,,0,,RS3:f54ce84d25a11c8db2d764cdbc4da9cc68edc7b8f0b3e02f7cd85db095b22906,RCP2:9e11c9b553536e1914b5601c5d05b5d65c2e341ae573f7163a02576179ead9d9,RSH2:f87d91fa567577724bff26b2e37bc4f2,RME1:22cd7b9ba443a2bcaa3acd0374ef4f4a,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping; remote_continuity_unresolved,broken: Ar–B; broken: Ar–Cl; formed: Ar–Ar,,Ar (ccccc); HetAr (cccncNCc1ccccc1),,,,aryl; heteroaryl; heteroatom,RFD3:70a614c61e5ced5678c4662025ffd966d59fcbb32bb072119852b850b6d619e5,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW; REACTION_CORE_REMOTE_CONTINUITY_UNRESOLVED,,
CCOc1cccc(B(O)O)c1.COc1ccc(Cn2cc(Cl)nc(Cl)c2=O)cc1.OB(O)c1ccccc1>>CCOc1cccc(-c2nc(Cl)cn(-c3ccccc3)c2=O)c1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_NOT_FOUND; REACTION_COMPLETENESS_UNRESOLVED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE,Liebeskind–Srogl coupling,,0,,,,,,,,,unavailable,,,,,,,,no_core_eligible_edit_correspondence,,RFD3:4a4772486f68e3477d1aeec5a4d8e41686af010abbbbc98414cc784f0ad72d44,structure_inventory_only,True,,unresolved,,,,,0.0,,unresolved,0,,,,,,,,,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; no_usable_transformation_evidence; reaction_completeness_unresolved,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_NOT_FOUND; REACTION_COMPLETENESS_UNRESOLVED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE,2× Ar–X [aryl halide]; HetAr–N [heteroaryl nitrogen]; 2× R–O–R [ether],
CC(C)CC(=O)C(=O)O.c1ccc2cnccc2c1>>CC(C)CC(=O)c1ncc(Br)c2ccccc12,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,Minisci,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:fb36a00929cff603bbb285b1875a8d8e8f18dac4afb1c7f74f2899f917ac3ec4,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.941176,"{""Br"":1}",,,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C(O)R₂ [ketone]; CO₂H [carboxylic acid]; HetAr–N [heteroaryl nitrogen],
CC(=O)Oc1ccc(C)cc1.CC(C)C(=O)O.N#Cc1ccncc1>>CC(=O)Oc1ccc(CF)cc1.CC(C)c1cc(C#N)ccn1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; MISSING_REACTANT_SUSPECTED; MULTIPLE_PRODUCTS; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,Minisci,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:9bbf4550081273f81158671b06d9dcf260438ec238196936484303ba761fab22,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.956522,"{""F"":1}",,,,,,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; MISSING_REACTANT_SUSPECTED; MULTIPLE_PRODUCTS; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,CO₂H [carboxylic acid]; CO₂R [ester]; HetAr–N [heteroaryl nitrogen]; R–C≡N [nitrile],
O=Cc1ccccc1.c1ccc(-c2cncc3ccccc23)cc1>>O=C(c1ccccc1)c1ncc(-c2ccccc2)c2ccccc12,Ar–H + C–H → Ar–C,net_coupling,1,net_coupling,,,,0.8,False,2 × C–H → C–C,"2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss; core projection: Ar–H + C–H → Ar–C; bond changes: formed: Ar–C; atom-state changes: C hydrogen count: 1 → 0, C hydrogen count: 1 → 0; retained context: Ar (c1ccccc1), HetAr (ncc(-c1ccccc1)c1ccccc1), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked",literal_edits,observed_edits,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,Minisci,generic_graph_transformation,0,,0,,RS3:0343a430b8c168b4320725ebd85c079aad42444e0398e9c63cd23fa008d31b9d,RCP2:1d90afead50f49b7457235ce1ec5d86d84b40d56ce25879d5be7b32153ff9460,RSH2:3edb4a59855b6d8e0b5065560275ec1a,RME1:939aab219fe64dca5bd8f92a5afeeae6,inferred,available_inferred,review,not_all_edits_graph_checked,formed: Ar–C,C hydrogen count: 1 → 0; C hydrogen count: 1 → 0,Ar (c1ccccc1); HetAr (ncc(-c1ccccc1)c1ccccc1); X (O),,,,aryl; heteroaryl; heteroatom,RFD3:64ad48c6fe41156c98de9d259c7e081f610b74b045e404e919b944cdf94ff541,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
Cc1ccccc1C=O.c1ccc(-c2cncc3ccccc23)cc1>>Cc1ccccc1C(=O)c1ncc(-c2ccccc2)c2ccccc12,Ar–H + C–H → Ar–C,net_coupling,1,net_coupling,,,,0.8,False,2 × C–H → C–C,"2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss; core projection: Ar–H + C–H → Ar–C; bond changes: formed: Ar–C; atom-state changes: C hydrogen count: 1 → 0, C hydrogen count: 1 → 0; retained context: Ar (Cc₁ccccc1), HetAr (ncc(-c1ccccc1)c1ccccc1), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked",literal_edits,observed_edits,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,Minisci,generic_graph_transformation,0,,0,,RS3:0343a430b8c168b4320725ebd85c079aad42444e0398e9c63cd23fa008d31b9d,RCP2:8e12ed7b5e4cf9e901d53e2a108d5e993894f28b9f8a1324483ee9f3e625e5da,RSH2:3edb4a59855b6d8e0b5065560275ec1a,RME1:565c8fca7aeadb92b4fd3691e9e12d8a,inferred,available_inferred,review,not_all_edits_graph_checked,formed: Ar–C,C hydrogen count: 1 → 0; C hydrogen count: 1 → 0,Ar (Cc1ccccc1); HetAr (ncc(-c1ccccc1)c1ccccc1); X (O),,,,aryl; heteroaryl; heteroatom,RFD3:8565293177e03b672b35bea1be7a23b8e1ef7822679dddafffaf71d3ec9fd12b,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
CC(C)CC=O.c1ccc2cnccc2c1>>CC(C)CC(=O)c1nccc2ccccc12,Ar–H + C–H → Ar–C,net_coupling,1,net_coupling,,,,0.8,False,2 × C–H → C–C,"2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss; core projection: Ar–H + C–H → Ar–C; bond changes: formed: Ar–C; atom-state changes: C hydrogen count: 1 → 0, C hydrogen count: 1 → 0; retained context: HetAr (nccc1ccccc1), R (CC(C)C), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked",literal_edits,observed_edits,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,Minisci,generic_graph_transformation,0,,0,,RS3:37bf3575068974d8d5e31f5503101d636b3814d41940dff62c6b7fa278b750db,RCP2:55df2839b939cf2ca0a9c89aa3c37e48cb2511e28922898cea3ca8a1d1cd6f61,RSH2:af496cf6e715a0db45f4f960e204e366,RME1:e9d5e7ad26516381a93aee1c90b3a2ff,inferred,available_inferred,review,not_all_edits_graph_checked,formed: Ar–C,C hydrogen count: 1 → 0; C hydrogen count: 1 → 0,HetAr (nccc1ccccc1); R (CC(C)C); X (O),,,,alkyl; heteroaryl; heteroatom,RFD3:f5e4b6d95d64431842fefb2d10921a4c2af4fd1dee1d3a3d00646364dc9008af,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
CCCCCCC=O.c1ccc2cnccc2c1>>CCCCCCC(=O)c1nccc2ccccc12,Ar–H + C–H → Ar–C,net_coupling,1,net_coupling,,,,0.8,False,2 × C–H → C–C,"2 × C–H → C–C; edits: C–C bond formation; C–H loss; C–H loss; core projection: Ar–H + C–H → Ar–C; bond changes: formed: Ar–C; atom-state changes: C hydrogen count: 1 → 0, C hydrogen count: 1 → 0; retained context: HetAr (nccc1ccccc1), R (CCCCCC), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked",literal_edits,observed_edits,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,Minisci,generic_graph_transformation,0,,0,,RS3:37bf3575068974d8d5e31f5503101d636b3814d41940dff62c6b7fa278b750db,RCP2:eb1f0f8011fc9987ee2ac935837423f4907d39f83115b2f71c3978be2d02f058,RSH2:af496cf6e715a0db45f4f960e204e366,RME1:fc1d7dc34739067fc1553911415852f1,inferred,available_inferred,review,not_all_edits_graph_checked,formed: Ar–C,C hydrogen count: 1 → 0; C hydrogen count: 1 → 0,HetAr (nccc1ccccc1); R (CCCCCC); X (O),,,,alkyl; heteroaryl; heteroatom,RFD3:473dd389f21c5465407bbfe6e513e3d416603702996be02aa7dc2938e0bfc2a3,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_QUALITY_REVIEW,,
O=C(O)C(=O)c1cc(C(F)(F)F)ccc1-c1cccnc1>>O=C1c2cc(C(F)(F)F)ccc2-c2cccnc21.O=C1c2cc(C(F)(F)F)ccc2-c2cnccc21,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; GLOBAL_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; MISSING_REACTANT_SUSPECTED; MULTIPLE_PRODUCTS; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,Minisci,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:18fe907c569e052001e419d520dab2ebd0e5390d531da812472e2b0df826d193,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.555556,"{""C"":12,""F"":3,""N"":1}",,,,,,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; GLOBAL_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; MISSING_REACTANT_SUSPECTED; MULTIPLE_PRODUCTS; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C(O)R₂ [ketone]; CO₂H [carboxylic acid]; HetAr–N [heteroaryl nitrogen],
