Dataset entry number,ReactionClass,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,yie_react
21868,Untagged,SCRN_170,00119131-3011,RKB-04098052,AMINATION,Other Functionalization,[CH3:1][S:2]([N:5]1[CH2:11][C@H:9]([OH:10])[C:8](=O)[CH2:7][CH2:6]1)(=[O:4])=[O:3].[NH3:12].[Li+].CC1([C@H](C[C@H]12)[C@H](CCOCc3ccccc3)[C@@H]([BH-]([C@H]4CCC5)[C@H]5CCC4)C2)C>>[CH3:1][S:2]([N:5]1[CH2:11][C@H:9]([OH:10])[C@H:8]([NH2:12])[CH2:7][CH2:6]1)(=[O:4])=[O:3],PF-07225624,CS(=O)(=O)N1CC[C@@H](N)[C@@H](O)C1,0,280.0,0.0,0,,25.0,18.0,,,,,,,,,,,,,1.0,PF-07229854,C1CN(C[C@@H](C1=O)O)S(=O)(=O)C,,MFCD00011418,N,3.0,MFCD00135987,[B-]1([C@@H]2[C@H]([C@@H]3C([C@H](C2)C3)(C)C)CCOCc2ccccc2)[C@H]2CCC[C@@H]1CCC2.[Li+],,MFCD00008871,Ti(OiPr)4,,,,0__PF-07229854__MFCD00011418__MFCD00135987
21866,Untagged,SCRN_170,00119131-3011,RKB-04098053,AMINATION,Other Functionalization,[CH3:1][S:2]([N:5]1[CH2:11][C@H:9]([OH:10])[C:8](=O)[CH2:7][CH2:6]1)(=[O:4])=[O:3].[NH3:12].C[C@H]1[C@@H](C(C)(C)[C@H]2C[C@@H]1B([C@@H]3[C@@H](C)[C@@H](C(C)(C)[C@H]4C3)C4)Br)C2>>[CH3:1][S:2]([N:5]1[CH2:11][C@H:9]([OH:10])[C@H:8]([NH2:12])[CH2:7][CH2:6]1)(=[O:4])=[O:3],PF-07225624,CS(=O)(=O)N1CC[C@@H](N)[C@@H](O)C1,0,280.0,0.0,0,,25.0,18.0,,,,,,,,,,,,,1.0,PF-07229854,C1CN(C[C@@H](C1=O)O)S(=O)(=O)C,,MFCD00011418,N,3.0,MFCD00192102,,,MFCD00008871,Ti(OiPr)4,,,,0__PF-07229854__MFCD00011418__MFCD00192102
21864,Untagged,SCRN_170,00119131-3011,RKB-04098054,AMINATION,Other Functionalization,[CH3:1][S:2]([N:5]1[CH2:11][C@H:9]([OH:10])[C:8](=O)[CH2:7][CH2:6]1)(=[O:4])=[O:3].[NH3:12].C[C@H]1[C@@H](C(C)(C)[C@H]2C[C@@H]1B([C@@H]3[C@@H](C)[C@@H](C(C)(C)[C@H]4C3)C4)Cl)C2>>[CH3:1][S:2]([N:5]1[CH2:11][C@H:9]([OH:10])[C@H:8]([NH2:12])[CH2:7][CH2:6]1)(=[O:4])=[O:3],PF-07225624,CS(=O)(=O)N1CC[C@@H](N)[C@@H](O)C1,0,280.0,0.0,0,,25.0,18.0,,,,,,,,,,,,,1.0,PF-07229854,C1CN(C[C@@H](C1=O)O)S(=O)(=O)C,,MFCD00011418,N,3.0,MFCD01317328,,,MFCD00008871,Ti(OiPr)4,,,,0__PF-07229854__MFCD00011418__MFCD01317328
21854,Untagged,SCRN_170,00119131-3011,RKB-04098055,AMINATION,Other Functionalization,COB([C@@H]1[C@@H](C)[C@@H](C(C)(C)[C@H]2C1)C2)[C@@H]3[C@@H](C)[C@@H](C(C)(C)[C@H]4C3)C4.[NH3:1].[CH3:2][S:3]([N:6]1[CH2:12][C@H:10]([OH:11])[C:9](=O)[CH2:8][CH2:7]1)(=[O:5])=[O:4]>>[CH3:2][S:3]([N:6]1[CH2:12][C@H:10]([OH:11])[C@H:9]([NH2:1])[CH2:8][CH2:7]1)(=[O:5])=[O:4],PF-07225624,CS(=O)(=O)N1CC[C@@H](N)[C@@H](O)C1,0,280.0,0.0,0,,25.0,18.0,,,,,,,,,,,,,1.0,PF-07229854,C1CN(C[C@@H](C1=O)O)S(=O)(=O)C,,MFCD00011418,N,3.0,MFCD21332906,C1([C@@H]2[C@@H]([C@H](C[C@@H]1C2)B([C@@H]1[C@H]([C@H]2C([C@H](C1)C2)(C)C)C)OC)C)(C)C,,MFCD00008871,Ti(OiPr)4,,,,0__PF-07229854__MFCD00011418__MFCD21332906
21869,Untagged,SCRN_170,00119131-3011,RKB-04098058,AMINATION,Other Functionalization,[Li+].CC1([C@H](C[C@H]12)[C@H](CCOCc3ccccc3)[C@@H]([BH-]([C@H]4CCC5)[C@H]5CCC4)C2)C.[NH3:1].[CH3:2][S:3]([N:6]1[CH2:12][C@H:10]([OH:11])[C:9](=O)[CH2:8][CH2:7]1)(=[O:5])=[O:4]>>[CH3:2][S:3]([N:6]1[CH2:12][C@H:10]([OH:11])[C@H:9]([NH2:1])[CH2:8][CH2:7]1)(=[O:5])=[O:4],PF-07225624,CS(=O)(=O)N1CC[C@@H](N)[C@@H](O)C1,0,280.0,0.0,0,,25.0,18.0,,,,,,,,,,,,,1.0,PF-07229854,C1CN(C[C@@H](C1=O)O)S(=O)(=O)C,,MFCD00011418,N,3.0,MFCD00135987,[B-]1([C@@H]2[C@H]([C@@H]3C([C@H](C2)C3)(C)C)CCOCc2ccccc2)[C@H]2CCC[C@@H]1CCC2.[Li+],,,,,,,0__PF-07229854__MFCD00011418__MFCD00135987
21932,Untagged,SCRN_170,00119131-3011,RKB-04098064,AMINATION,Other Functionalization,[CH3:1][S:2]([N:5]1[CH2:11][C@H:9]([OH:10])[C:8](=O)[CH2:7][CH2:6]1)(=[O:4])=[O:3].[NH3:12].[BH3-]C#N.CCCC[N+](CCCC)(CCCC)CCCC>>[CH3:1][S:2]([N:5]1[CH2:11][C@H:9]([OH:10])[C@H:8]([NH2:12])[CH2:7][CH2:6]1)(=[O:4])=[O:3],PF-07225624,CS(=O)(=O)N1CC[C@@H](N)[C@@H](O)C1,0,280.0,0.0,0,,25.0,18.0,,,,,,,,,,,,,1.0,PF-07229854,C1CN(C[C@@H](C1=O)O)S(=O)(=O)C,,MFCD00011418,N,3.0,MFCD00012036,[N+](CCCC)(CCCC)(CCCC)CCCC.C([BH2-])#N,,,,,,,0__PF-07229854__MFCD00011418__MFCD00012036
29937,Untagged,SCRN_172,00119131-2026,RKB-03655937,FLUORINATION,Other Functionalization,[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:13][C@H:12]([N:14]([c:24]2[c:29]([Cl:30])[cH:28][cH:27][cH:26][n:25]2)[C:15]([c:17]3[cH:23][c:22](I)[c:20]([Br:21])[cH:19][cH:18]3)=[O:16])[CH2:11][CH2:10][CH2:9]1)=[O:7])([CH3:4])[CH3:3].[F-].[Cs+].[F:31][Ag]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:13][C@H:12]([N:14]([c:24]2[c:29]([Cl:30])[cH:28][cH:27][cH:26][n:25]2)[C:15]([c:17]3[cH:23][c:22]([F:31])[c:20]([Br:21])[cH:19][cH:18]3)=[O:16])[CH2:11][CH2:10][CH2:9]1)=[O:7])([CH3:4])[CH3:3],PF-06700004,CC(C)(C)OC(=O)N1CCC[C@H](C1)N(C(=O)c2ccc(Br)c(F)c2)c3ncccc3Cl,0,225.0,32374.05859,,Me-THF,120.0,18.0,,,,MFCD06800434,c1ccc2c(c1)c(ccc2)[Ni](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)Cl,,0.125,MFCD06800434,c1ccc2c(c1)c(ccc2)[Ni](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)Cl,,,ClNi(Nap)(PPh3)2,1.0,PF-06869411,c1c(c(ccc1C(=O)N(c1c(cccn1)Cl)[C@H]1CN(CCC1)C(OC(C)(C)C)=O)Br)I,,MFCD00010960,[Cs+].[F-],2.0,MFCD00003410,F[Ag],2.0,,,0.2,,,0__PF-06869411__MFCD00010960__MFCD00003410
29940,Untagged,SCRN_172,00119131-2026,RKB-03655940,FLUORINATION,Other Functionalization,[F:1][Ag].[F-].[Cs+].[CH3:2][C:3]([O:6][C:7]([N:9]1[CH2:14][C@H:13]([N:15]([c:25]2[c:30]([Cl:31])[cH:29][cH:28][cH:27][n:26]2)[C:16]([c:18]3[cH:24][c:23](I)[c:21]([Br:22])[cH:20][cH:19]3)=[O:17])[CH2:12][CH2:11][CH2:10]1)=[O:8])([CH3:5])[CH3:4]>>[CH3:2][C:3]([O:6][C:7]([N:9]1[CH2:14][C@H:13]([N:15]([c:25]2[c:30]([Cl:31])[cH:29][cH:28][cH:27][n:26]2)[C:16]([c:18]3[cH:24][c:23]([F:1])[c:21]([Br:22])[cH:20][cH:19]3)=[O:17])[CH2:12][CH2:11][CH2:10]1)=[O:8])([CH3:5])[CH3:4],PF-06700004,CC(C)(C)OC(=O)N1CCC[C@H](C1)N(C(=O)c2ccc(Br)c(F)c2)c3ncccc3Cl,0,225.0,43359.77734,,Me-THF,120.0,18.0,,,,JM Ligand,,,0.125,JM Ligand,,,,(QPhos)Pd(allyl)Cl,1.0,PF-06869411,c1c(c(ccc1C(=O)N(c1c(cccn1)Cl)[C@H]1CN(CCC1)C(OC(C)(C)C)=O)Br)I,,MFCD00010960,[Cs+].[F-],2.0,MFCD00003410,F[Ag],2.0,,,0.2,,,0__PF-06869411__MFCD00010960__MFCD00003410
29716,Untagged,SCRN_172,00119131-2026,RKB-03656010,FLUORINATION,Other Functionalization,[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:13][C@H:12]([N:14]([c:24]2[c:29]([Cl:30])[cH:28][cH:27][cH:26][n:25]2)[C:15]([c:17]3[cH:23][c:22](I)[c:20]([Br:21])[cH:19][cH:18]3)=[O:16])[CH2:11][CH2:10][CH2:9]1)=[O:7])([CH3:4])[CH3:3].[F:31][Ag]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:13][C@H:12]([N:14]([c:24]2[c:29]([Cl:30])[cH:28][cH:27][cH:26][n:25]2)[C:15]([c:17]3[cH:23][c:22]([F:31])[c:20]([Br:21])[cH:19][cH:18]3)=[O:16])[CH2:11][CH2:10][CH2:9]1)=[O:7])([CH3:4])[CH3:3],PF-06700004,CC(C)(C)OC(=O)N1CCC[C@H](C1)N(C(=O)c2ccc(Br)c(F)c2)c3ncccc3Cl,0,225.0,48766.29688,,Me-THF,120.0,18.0,,,,MFCD06800434,c1ccc2c(c1)c(ccc2)[Ni](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)Cl,,0.125,MFCD06800434,c1ccc2c(c1)c(ccc2)[Ni](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)Cl,,,ClNi(Nap)(PPh3)2,1.0,PF-06869411,c1c(c(ccc1C(=O)N(c1c(cccn1)Cl)[C@H]1CN(CCC1)C(OC(C)(C)C)=O)Br)I,,MFCD00011398,[K+].[F-],2.0,MFCD00003410,F[Ag],2.0,,,0.2,,,0__PF-06869411__MFCD00011398__MFCD00003410
29719,Untagged,SCRN_172,00119131-2026,RKB-03656013,FLUORINATION,Other Functionalization,[F:1][Ag].[CH3:2][C:3]([O:6][C:7]([N:9]1[CH2:14][C@H:13]([N:15]([c:25]2[c:30]([Cl:31])[cH:29][cH:28][cH:27][n:26]2)[C:16]([c:18]3[cH:24][c:23](I)[c:21]([Br:22])[cH:20][cH:19]3)=[O:17])[CH2:12][CH2:11][CH2:10]1)=[O:8])([CH3:5])[CH3:4]>>[CH3:2][C:3]([O:6][C:7]([N:9]1[CH2:14][C@H:13]([N:15]([c:25]2[c:30]([Cl:31])[cH:29][cH:28][cH:27][n:26]2)[C:16]([c:18]3[cH:24][c:23]([F:1])[c:21]([Br:22])[cH:20][cH:19]3)=[O:17])[CH2:12][CH2:11][CH2:10]1)=[O:8])([CH3:5])[CH3:4],PF-06700004,CC(C)(C)OC(=O)N1CCC[C@H](C1)N(C(=O)c2ccc(Br)c(F)c2)c3ncccc3Cl,0,225.0,0.0,,Me-THF,120.0,18.0,,,,JM Ligand,,,0.125,JM Ligand,,,,(QPhos)Pd(allyl)Cl,1.0,PF-06869411,c1c(c(ccc1C(=O)N(c1c(cccn1)Cl)[C@H]1CN(CCC1)C(OC(C)(C)C)=O)Br)I,,MFCD00011398,[K+].[F-],2.0,MFCD00003410,F[Ag],2.0,,,0.2,,,0__PF-06869411__MFCD00011398__MFCD00003410
47132,Untagged,SCRN_179,00119131-2580,RKB-03959944,PHOTOCHEMISTRY,Others,[cH:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][n:6][cH:5]2.[CH3:11][CH2:12]O.OS(c1ccccc1)(=O)=O>>[CH3:11][CH2:12][c:5]1[c:4]([c:9]2[cH:8][cH:7][n:6]1)[cH:3][cH:2][cH:1][cH:10]2,PF-07079371,CCc1nccc2ccccc12,0,280.0,98543.12354,,MeCN,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00011689,c1(ccccc1)S(O)(=O)=O,,,None,,,,0__MFCD00006898__MFCD00003568__MFCD00011689
5747,Untagged,SCRN_179,00119131-2580,RKB-03959945,PHOTOCHEMISTRY,Others,[cH:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][n:6][cH:5]2.[CH3:11][CH2:12]O>>[CH3:11][CH2:12][c:5]1[c:4]([c:9]2[cH:8][cH:7][n:6]1)[cH:3][cH:2][cH:1][cH:10]2,PF-07079371,CCc1nccc2ccccc12,65,280.0,370804.1255,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00004169,C(C(O)=O)(F)(F)F,,MFCD00040233,Et2MercapCOOEt,,,,65__MFCD00006898__MFCD00003568__MFCD00004169
7700,Untagged,SCRN_179,00119131-2580,RKB-03959947,PHOTOCHEMISTRY,Others,[CH3:1][CH2:2]O.[cH:3]1[cH:12][c:11]([c:6]2[cH:5][cH:4]1)[cH:10][cH:9][n:8][cH:7]2>>[CH3:1][CH2:2][c:7]1[c:6]([c:11]2[cH:10][cH:9][n:8]1)[cH:5][cH:4][cH:3][cH:12]2,PF-07079371,CCc1nccc2ccccc12,54,280.0,378855.9614,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00069901,,,MFCD00040233,Et2MercapCOOEt,,,,54__MFCD00006898__MFCD00003568__MFCD00069901
9884,Untagged,SCRN_179,00119131-2580,RKB-03959950,PHOTOCHEMISTRY,Others,CC([C@]1(CS(O)(=O)=O)CC2)([C@@H]2CC1=O)C.[CH3:1][CH2:2]O.[cH:3]1[cH:12][c:11]([c:6]2[cH:5][cH:4]1)[cH:10][cH:9][n:8][cH:7]2>>[CH3:1][CH2:2][c:7]1[c:6]([c:11]2[cH:10][cH:9][n:8]1)[cH:5][cH:4][cH:3][cH:12]2,PF-07079371,CCc1nccc2ccccc12,42,280.0,504477.8496,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00064158,C1([C@]2(C(C[C@@H]1CC2)=O)CS(O)(=O)=O)(C)C,,MFCD00040233,Et2MercapCOOEt,,,,42__MFCD00006898__MFCD00003568__MFCD00064158
12142,Untagged,SCRN_179,00119131-2580,RKB-03959954,PHOTOCHEMISTRY,Others,OP(O)(O)=O.[CH3:1][CH2:2]O.[cH:3]1[cH:12][c:11]([c:6]2[cH:5][cH:4]1)[cH:10][cH:9][n:8][cH:7]2>>[CH3:1][CH2:2][c:7]1[c:6]([c:11]2[cH:10][cH:9][n:8]1)[cH:5][cH:4][cH:3][cH:12]2,PF-07079371,CCc1nccc2ccccc12,32,280.0,186263.3164,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00011340,P(O)(O)(O)=O,,MFCD00040233,Et2MercapCOOEt,,,,32__MFCD00006898__MFCD00003568__MFCD00011340
12301,Untagged,SCRN_179,00119131-2580,RKB-03959955,PHOTOCHEMISTRY,Others,[cH:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][n:6][cH:5]2.[CH3:11][CH2:12]O.CS(O)(=O)=O>>[CH3:11][CH2:12][c:5]1[c:4]([c:9]2[cH:8][cH:7][n:6]1)[cH:3][cH:2][cH:1][cH:10]2,PF-07079371,CCc1nccc2ccccc12,31,280.0,393707.0254,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00007518,S(C)(O)(=O)=O,,MFCD00040233,Et2MercapCOOEt,,,,31__MFCD00006898__MFCD00003568__MFCD00007518
13987,Untagged,SCRN_179,00119131-2580,RKB-03959956,PHOTOCHEMISTRY,Others,[cH:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][n:6][cH:5]2.[CH3:11][CH2:12]O.CC([C@]1(CS(O)(=O)=O)CC2)([C@@H]2CC1=O)C>>[CH3:11][CH2:12][c:5]1[c:4]([c:9]2[cH:8][cH:7][n:6]1)[cH:3][cH:2][cH:1][cH:10]2,PF-07079371,CCc1nccc2ccccc12,27,280.0,403392.5942,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00064158,C1([C@]2(C(C[C@@H]1CC2)=O)CS(O)(=O)=O)(C)C,,MFCD00004885,1-Dodecanethiol,,,,27__MFCD00006898__MFCD00003568__MFCD00064158
14194,Untagged,SCRN_179,00119131-2580,RKB-03959958,PHOTOCHEMISTRY,Others,OC(c1ccccc1)=O.[CH3:1][CH2:2]O.[cH:3]1[cH:12][c:11]([c:6]2[cH:5][cH:4]1)[cH:10][cH:9][n:8][cH:7]2>>[CH3:1][CH2:2][c:7]1[c:6]([c:11]2[cH:10][cH:9][n:8]1)[cH:5][cH:4][cH:3][cH:12]2,PF-07079371,CCc1nccc2ccccc12,26,280.0,307470.9297,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00002398,c1(ccccc1)C(O)=O,,MFCD00040233,Et2MercapCOOEt,,,,26__MFCD00006898__MFCD00003568__MFCD00002398
14599,Untagged,SCRN_179,00119131-2580,RKB-03959959,PHOTOCHEMISTRY,Others,[cH:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][n:6][cH:5]2.[CH3:11][CH2:12]O.CC(C(O)=O)(C)C>>[CH3:11][CH2:12][c:5]1[c:4]([c:9]2[cH:8][cH:7][n:6]1)[cH:3][cH:2][cH:1][cH:10]2,PF-07079371,CCc1nccc2ccccc12,24,280.0,328418.2344,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00004194,C(C(O)=O)(C)(C)C,,MFCD00040233,Et2MercapCOOEt,,,,24__MFCD00006898__MFCD00003568__MFCD00004194
14813,Untagged,SCRN_179,00119131-2580,RKB-03959961,PHOTOCHEMISTRY,Others,OC(CCC(O)=O)=O.[CH3:1][CH2:2]O.[cH:3]1[cH:12][c:11]([c:6]2[cH:5][cH:4]1)[cH:10][cH:9][n:8][cH:7]2>>[CH3:1][CH2:2][c:7]1[c:6]([c:11]2[cH:10][cH:9][n:8]1)[cH:5][cH:4][cH:3][cH:12]2,PF-07079371,CCc1nccc2ccccc12,23,280.0,290708.4668,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00002789,C(=O)(O)CCC(O)=O,,MFCD00040233,Et2MercapCOOEt,,,,23__MFCD00006898__MFCD00003568__MFCD00002789
15239,Untagged,SCRN_179,00119131-2580,RKB-03959965,PHOTOCHEMISTRY,Others,OS(O)(=O)=O.[CH3:1][CH2:2]O.[cH:3]1[cH:12][c:11]([c:6]2[cH:5][cH:4]1)[cH:10][cH:9][n:8][cH:7]2>>[CH3:1][CH2:2][c:7]1[c:6]([c:11]2[cH:10][cH:9][n:8]1)[cH:5][cH:4][cH:3][cH:12]2,PF-07079371,CCc1nccc2ccccc12,21,280.0,253887.3945,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00064589,S(O)(O)(=O)=O,,MFCD00040233,Et2MercapCOOEt,,,,21__MFCD00006898__MFCD00003568__MFCD00064589
16920,Untagged,SCRN_179,00119131-2580,RKB-03959970,PHOTOCHEMISTRY,Others,[cH:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][n:6][cH:5]2.[CH3:11][CH2:12]O.OS(O)(=O)=O>>[CH3:11][CH2:12][c:5]1[c:4]([c:9]2[cH:8][cH:7][n:6]1)[cH:3][cH:2][cH:1][cH:10]2,PF-07079371,CCc1nccc2ccccc12,19,280.0,261036.5313,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00064589,S(O)(O)(=O)=O,,MFCD00004885,1-Dodecanethiol,,,,19__MFCD00006898__MFCD00003568__MFCD00064589
17627,Untagged,SCRN_179,00119131-2580,RKB-03959973,PHOTOCHEMISTRY,Others,[cH:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][n:6][cH:5]2.[CH3:11][CH2:12]O.OC(c1ccccc1)=O>>[CH3:11][CH2:12][c:5]1[c:4]([c:9]2[cH:8][cH:7][n:6]1)[cH:3][cH:2][cH:1][cH:10]2,PF-07079371,CCc1nccc2ccccc12,16,280.0,231228.4844,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,10.0,MFCD00003568,C(C)O,1.0,MFCD00002398,c1(ccccc1)C(O)=O,,MFCD00004885,1-Dodecanethiol,,,,16__MFCD00006898__MFCD00003568__MFCD00002398
3443,Untagged,SCRN_179,00119131-2580,RKB-03959985,PHOTOCHEMISTRY,Others,[cH:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][n:6][cH:5]2.[CH3:11][CH2:12]O.OC(CCC(O)=O)=O>>[CH3:11][CH2:12][c:5]1[c:4]([c:9]2[cH:8][cH:7][n:6]1)[cH:3][cH:2][cH:1][cH:10]2,PF-07079371,CCc1nccc2ccccc12,8,280.0,109003.0938,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,2.0,MFCD00003568,C(C)O,1.0,MFCD00002789,C(=O)(O)CCC(O)=O,,MFCD00004885,1-Dodecanethiol,,,,8__MFCD00006898__MFCD00003568__MFCD00002789
47141,Untagged,SCRN_179,00119131-2580,RKB-03960003,PHOTOCHEMISTRY,Others,[cH:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][n:6][cH:5]2.[CH3:11][CH2:12]O.OP(O)(O)=O>>[CH3:11][CH2:12][c:5]1[c:4]([c:9]2[cH:8][cH:7][n:6]1)[cH:3][cH:2][cH:1][cH:10]2,PF-07079371,CCc1nccc2ccccc12,0,280.0,79569.88672,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,2.0,MFCD00003568,C(C)O,1.0,MFCD00011340,P(O)(O)(O)=O,,MFCD00004885,1-Dodecanethiol,,,,0__MFCD00006898__MFCD00003568__MFCD00011340
47159,Untagged,SCRN_179,00119131-2580,RKB-03960025,PHOTOCHEMISTRY,Others,CC(C(O)=O)(C)C.[CH3:1][CH2:2]O.[cH:3]1[cH:12][c:11]([c:6]2[cH:5][cH:4]1)[cH:10][cH:9][n:8][cH:7]2>>[CH3:1][CH2:2][c:7]1[c:6]([c:11]2[cH:10][cH:9][n:8]1)[cH:5][cH:4][cH:3][cH:12]2,PF-07079371,CCc1nccc2ccccc12,0,280.0,90073.08594,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,2.0,MFCD00003568,C(C)O,1.0,MFCD00004194,C(C(O)=O)(C)(C)C,,,None,,,,0__MFCD00006898__MFCD00003568__MFCD00004194
47135,Untagged,SCRN_179,00119131-2580,RKB-03960028,PHOTOCHEMISTRY,Others,OS(c1ccccc1)(=O)=O.[CH3:1][CH2:2]O.[cH:3]1[cH:12][c:11]([c:6]2[cH:5][cH:4]1)[cH:10][cH:9][n:8][cH:7]2>>[CH3:1][CH2:2][c:7]1[c:6]([c:11]2[cH:10][cH:9][n:8]1)[cH:5][cH:4][cH:3][cH:12]2,PF-07079371,CCc1nccc2ccccc12,0,280.0,85820.08398,,DMSO,25.0,18.0,0.025,None,,,,(Ir[dF(5CF3)ppy]2(dtbpy))PF6,0.2,,,None,,,1.0,MFCD00006898,c12c(cccc1)cncc2,2.0,MFCD00003568,C(C)O,1.0,MFCD00011689,c1(ccccc1)S(O)(=O)=O,,,None,,,,0__MFCD00006898__MFCD00003568__MFCD00011689
