schema_version,reaction_id,source_row_number,admission_tier,admission_reasons,reaction_smiles,evidence_quality,reaction_label,reaction_label_status,yield_pct,condition_recipe_id,conditions_complete,catalyst_cas,reagent_cas,solvent_cas,electrophile_label,electrophile_context,electrophile_handle,electrophile_steric_class,electrophile_electronic_class,electrophile_flags,nucleophile_label,nucleophile_family,nucleophile_contexts,nucleophile_availability,nucleophile_flags,product_connection_label,product_connection_json,spectator_group_ids,family_environment_json,reference,notes
1.1,31-170-CAS-23381693,126,review,incomplete_condition_identity|missing_c_o_coupling_environment|missing_c_o_product_connection|not_verified_as_sp2_c_o_substitution|reaction_not_exactly_verified,CO.Clc1cc(-c2ccc(-c3cc(Cl)on3)cc2)no1>>COc1cc(-c2ccc(-c3cc(OC)on3)cc2)no1,reactant_grammar_only,HeteroAr–Cl + R–OH →,source_family_reactant_only,88.0,COND1:catalyst=unknown|reagent=7646-69-7+7732-18-5|solvent=109-99-9,False,,7646-69-7|7732-18-5,109-99-9,,,,,,,,,,,,,,,,"Organic & Biomolecular Chemistry (2021), 19(9), 1976-1984",
1.1,31-170-CAS-23414106,127,review,missing_c_o_coupling_environment|missing_c_o_product_connection|not_verified_as_sp2_c_o_substitution|reaction_not_exactly_verified,Oc1ccccc1.O=[N+]([O-])c1cnc(Cl)nc1.CC(=O)OI(OC(C)=O)c1ccccc1>>CC(=O)Oc1cccc(OC(C)=O)c1Oc1ncc([N+](=O)[O-])cn1,reactant_grammar_only,HeteroAr–Cl + Ar–OH →,source_family_reactant_only,73.0,COND1:catalyst=3375-31-3|reagent=7646-69-7|solvent=108-24-7+109-99-9+64-19-7,True,3375-31-3,7646-69-7,108-24-7|109-99-9|64-19-7,,,,,,,,,,,,,,,,"ChemistrySelect (2021), 6(4), 538-541","scalable, optimization study (optimized on catalyst, oxidant and solvent)"
1.1,31-170-CAS-23434614,128,review,incomplete_condition_identity,CN(C)CCO.COc1ncnc2c1c(-c1ccc(F)c([N+](=O)[O-])c1)cn2COCC[Si](C)(C)C>>COc1ncnc2c1c(-c1ccc(OCCN(C)C)c([N+](=O)[O-])c1)cn2COCC[Si](C)(C)C,exact_product_reconstruction,Ar–F + R–OH → Ar–O–R,exact_product,88.0,COND1:catalyst=unknown|reagent=7646-69-7|solvent=109-99-9,False,,7646-69-7,109-99-9,Ar–F,Ar,F,ortho_substituted,neutral,challenging_heteroatom_activation,R–OH,alcohol,Alkyl,free,,Ar–O–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–O–R"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 12, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom12:site0""}, ""endpoint_2"": {""atom_index"": 5, ""component_index"": 0, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom5:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",ether|heteroaryl_nitrogen|nitro|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.2}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""nitro"", ""label"": ""NO2"", ""tags"": [""electron_withdrawing"", ""reduction_sensitive""]}, {""distance"": 2, ""group_id"": ""tertiary_amine"", ""label"": ""R3N"", ""tags"": [""basic"", ""nucleophilic"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom12:site0"", ""spectator_group_ids"": [""ether"", ""heteroaryl_nitrogen"", ""nitro"", ""tertiary_amine""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–OH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": -0.2}, ""features"": {""availability"": ""free"", ""derived_family"": ""alcohol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""alcohol"", ""label"": ""R–OH"", ""tags"": [""nucleophilic"", ""unprotected_XH"", ""oxidation_sensitive"", ""metal_binding""]}, {""distance"": 3, ""group_id"": ""tertiary_amine"", ""label"": ""R3N"", ""tags"": [""basic"", ""nucleophilic"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom5:site0"", ""spectator_group_ids"": [""tertiary_amine""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Journal of Medicinal Chemistry (2020), 63(20), 11725-11755",
1.1,31-170-CAS-23444745,129,review,incomplete_condition_identity|missing_c_o_coupling_environment|missing_c_o_product_connection|not_verified_as_sp2_c_o_substitution|reaction_not_exactly_verified,O=C(O)c1ccc(O)cc1.[Na].N#Cc1c(F)c(F)c(F)c(F)c1C#N>>N#Cc1c(F)c(F)c(F)c(Oc2ccc(C(=O)F)cc2)c1C#N,reactant_grammar_only,Ar–F + Ar–OH →,source_family_reactant_only,72.0,COND1:catalyst=unknown|reagent=7789-23-3|solvent=75-05-8,False,,7789-23-3,75-05-8,,,,,,,,,,,,,,,,"Journal of Organic Chemistry (2021), 86(9), 6066-6074",sealed screw-cap vial used
1.1,31-170-CAS-23506562,131,review,incomplete_condition_identity,OCCCO.Fc1c(F)c(F)c(I)c(F)c1F>>OCCCOc1c(F)c(F)c(I)c(F)c1F,exact_product_reconstruction,Ar–F + R–OH → Ar–O–R,exact_product,70.0,COND1:catalyst=unknown|reagent=534-17-8|solvent=unknown,False,,534-17-8,,Ar–F,Ar,F,ortho_hindered,neutral,challenging_heteroatom_activation|competing_reactive_handle,R–OH,alcohol,Alkyl,free,competing_reactive_handle,Ar–O–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–O–R"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 1, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",alcohol|aryl_halide,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""nucleophile:competing_reactive_handle""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [""Ar–F"", ""Ar–I""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 3, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [""aryl_halide""], ""steric"": {""class"": ""ortho_hindered"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 2}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–OH"", ""competing_site_labels"": [""R–OH""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": -0.083}, ""features"": {""availability"": ""free"", ""derived_family"": ""alcohol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""competing_reactive_handle""], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""alcohol"", ""label"": ""R–OH"", ""tags"": [""nucleophilic"", ""unprotected_XH"", ""oxidation_sensitive"", ""metal_binding""]}, {""distance"": 3, ""group_id"": ""alcohol"", ""label"": ""R–OH"", ""tags"": [""nucleophilic"", ""unprotected_XH"", ""oxidation_sensitive"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [""alcohol""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Small (2021), 17(18), 2007570",chemoselective
1.1,31-170-CAS-23583101,132,review,incomplete_condition_identity,C=CCc1ccc(O)c(OC)c1.Clc1nnnn1-c1ccccc1>>C=CCc1ccc(Oc2nnnn2-c2ccccc2)c(OC)c1,exact_product_reconstruction,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar,exact_product,88.0,COND1:catalyst=13400-13-0|reagent=unknown|solvent=68-12-2,False,13400-13-0,,68-12-2,HeteroAr–Cl,HeteroAr,Cl,open,electron_poor,challenging_heteroatom_activation|heteroaryl_electrophile,Ar–OH,phenol,Ar,free,,HeteroAr–O–Ar,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–O–Ar"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 1, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""endpoint_2"": {""atom_index"": 7, ""component_index"": 0, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom7:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",alkene|ether|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:heteroaryl_electrophile""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 1.95}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–OH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""phenol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""phenol"", ""label"": ""Ar–OH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding""]}, {""distance"": 3, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom7:site0"", ""spectator_group_ids"": [""alkene"", ""ether""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Letters in Organic Chemistry (2021), 18(5), 389-394",
1.1,31-170-CAS-23583989,133,review,incomplete_condition_identity,Oc1cccc(Cl)c1.Clc1nnnn1-c1ccccc1>>Clc1cccc(Oc2nnnn2-c2ccccc2)c1,exact_product_reconstruction,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar,exact_product,83.0,COND1:catalyst=13400-13-0|reagent=unknown|solvent=68-12-2,False,13400-13-0,,68-12-2,HeteroAr–Cl,HeteroAr,Cl,open,electron_poor,challenging_heteroatom_activation|heteroaryl_electrophile,Ar–OH,phenol,Ar,free,competing_reactive_handle,HeteroAr–O–Ar,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–O–Ar"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 1, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:competing_reactive_handle""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 1.95}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–OH"", ""competing_site_labels"": [""Ar–Cl""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""phenol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle""], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""phenol"", ""label"": ""Ar–OH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding""]}, {""distance"": 3, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [""aryl_halide""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Letters in Organic Chemistry (2021), 18(5), 389-394",
1.1,31-170-CAS-23812846,134,review,incomplete_condition_identity|missing_c_o_coupling_environment|missing_c_o_product_connection|not_verified_as_sp2_c_o_substitution|reaction_not_exactly_verified,COc1ccc(O)cc1.O=C1C2C3C=CC(C3)C2C(=O)N1c1c(F)c(F)nc(F)c1F>>COc1ccc(Oc2nc(Oc3ccc(OC)cc3)c(F)c(N3C(=O)C4C5C=CC(C5)C4C3=O)c2F)cc1,reactant_grammar_only,HeteroAr–F + Ar–OH →,source_family_reactant_only,90.0,COND1:catalyst=unknown|reagent=534-17-8|solvent=109-99-9,False,,534-17-8,109-99-9,,,,,,,,,,,,,,,,"Macromolecules (Washington, DC, United States) (2021), 54(12), 5586-5594",
1.1,31-170-CAS-23867877,135,review,incomplete_condition_identity,CC(C)(C)c1ccc(O)cc1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(Cl)n2)c1>>CC(C)(C)c1ccc(Oc2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)cc1,exact_product_reconstruction,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar,exact_product,94.0,COND1:catalyst=unknown|reagent=534-17-8|solvent=68-12-2+7732-18-5,False,,534-17-8,68-12-2|7732-18-5,HeteroAr–Cl,HeteroAr,Cl,open,electron_poor,challenging_heteroatom_activation|heteroaryl_electrophile,Ar–OH,phenol,Ar,free,,HeteroAr–O–Ar,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–O–Ar"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 17, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom17:site0""}, ""endpoint_2"": {""atom_index"": 8, ""component_index"": 0, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom8:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:heteroaryl_electrophile""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.65}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom17:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–OH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""phenol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""phenol"", ""label"": ""Ar–OH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom8:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Organic Letters (2021), 23(14), 5405-5409",
1.1,31-170-CAS-24351047,137,review,incomplete_condition_identity,OCc1ccccn1.Cc1cc(Cl)c2cccc(O)c2n1>>Cc1cc(OCc2ccccn2)c2cccc(O)c2n1,exact_product_reconstruction,HeteroAr–Cl + R–OH → HeteroAr–O–R,exact_product,83.0,COND1:catalyst=unknown|reagent=7646-69-7+77-92-9|solvent=7732-18-5+80-73-9,False,,7646-69-7|77-92-9,7732-18-5|80-73-9,HeteroAr–Cl,HeteroAr,Cl,open,neutral,challenging_heteroatom_activation|competing_reactive_handle|heteroaryl_electrophile,R–OH,alcohol,Alkyl,free,,HeteroAr–O–R,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–O–R"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 3, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom3:site0""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",heteroaryl_nitrogen|phenol,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""electrophile:heteroaryl_electrophile""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [""Ar–OH""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.133}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""phenol"", ""label"": ""Ar–OH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom3:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen"", ""phenol""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–OH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.217}, ""features"": {""availability"": ""free"", ""derived_family"": ""alcohol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""alcohol"", ""label"": ""R–OH"", ""tags"": [""nucleophilic"", ""unprotected_XH"", ""oxidation_sensitive"", ""metal_binding""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","European Journal of Medicinal Chemistry (2021), 210112948",
