reaction_id,yield,z_score,reactant_1,reactant_2,reactant_3,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups,reference
C-O Coupling,80,0.0,CH3-OH,Ar-Br,,NiCl2(dme),dtbbpy,Et3N,,,,,,143334-20-7,DMAc,False,CO.Brc1ccc(-c2ccccc2)cc1>>COc1ccc(-c2ccccc2)cc1,,"Cell Reports Physical Science (2021), 2(7), 100491"
C-O Coupling,75,-1.42,RCH2-OH,Ar-Br,,NiCl2(dme),dtbbpy,Et3N,,,,,,143334-20-7,DMAc,False,CCO.CC(=O)c1ccc(Br)cc1>>CCOc1ccc(C(C)=O)cc1,COR / acidic,"Cell Reports Physical Science (2021), 2(7), 100491"
C-O Coupling,80,-0.54,CH3-OH,Ar-Br,,NiCl2(dme),dtbbpy,Et3N,,,,,,143334-20-7,DMAc,False,CO.N#Cc1ccc(Br)cc1>>COc1ccc(C#N)cc1,CN,"Cell Reports Physical Science (2021), 2(7), 100491"
C-O Coupling,79,-1.32,Ar-Br,CH3-OH,,NiCl2(dme),dtbbpy,Et3N,,,,,,143334-20-7,DMAc,False,CC(=O)c1ccc(Br)cc1.[2H]C([2H])([2H])O>>[2H]C([2H])([2H])Oc1ccc(C(C)=O)cc1,COR / acidic,"Cell Reports Physical Science (2021), 2(7), 100491"
C-O Coupling,94,0.55,CH3-OH,Ar-Br,,NiCl2(dme),dtbbpy,Et3N,,,,,,143334-20-7,DMAc,False,CO.CC(=O)c1cccc(Br)c1>>COc1cccc(C(C)=O)c1,COR / acidic,"Cell Reports Physical Science (2021), 2(7), 100491"
C-O Coupling,77,0.0,Ar-Br,RCH2-OH,,NiCl2(dme),dtbbpy,Et3N,,,,,,143334-20-7,DMAc,False,CC(=O)c1ccc(Br)cc1.CCOCCO>>CCOCCOc1ccc(C(C)=O)cc1,COR / acidic / OR,"Cell Reports Physical Science (2021), 2(7), 100491"
C-O Coupling,71,0.0,CH3-OH,Ar-Br,,NiCl2(dme),dtbbpy,Et3N,,,,,,143334-20-7,DMAc,False,CO.Brc1cnc2ccccc2c1>>COc1cnc2ccccc2c1,Quinoline,"Cell Reports Physical Science (2021), 2(7), 100491"
C-O Coupling,94,0.55,CH3-OH,Ar-Br,,NiCl2(dme),dtbbpy,Et3N,,,,,,143334-20-7,DMAc,False,CO.CC(=O)c1ccc(Br)cc1>>COc1ccc(C(C)=O)cc1,COR / acidic,"Cell Reports Physical Science (2021), 2(7), 100491"
C-O Coupling,88,0.0,Alkyl-OH,Ar-Cl,,XPhos Pd G3,,Cs2CO3,,,,,,,H2O/PhMe,False,CC(C)(O)CO.CC(C)Oc1nc(Cl)ccc1C(=O)O>>CC(C)Oc1nc(OCC(C)(C)O)ccc1C(=O)O,OH / CO2H / OR / Pyridine,"Journal of Medicinal Chemistry (2021), 64(15), 11570-11596"
C-O Coupling,88,0.0,Alkyl-OH,Ar-Cl,,XPhos Pd G3,,Cs2CO3,,,,,,,H2O/PhMe,False,CC(C)(O)CO.CCCOc1nc(Cl)ccc1C(=O)O>>CCCOc1nc(OCC(C)(C)O)ccc1C(=O)O,OH / CO2H / OR / Pyridine,"Journal of Medicinal Chemistry (2021), 64(15), 11570-11596"
C-O Coupling,83,0.0,Alkyl-OH,Ar-Cl,,XPhos Pd G3,,Cs2CO3,,,,,,,H2O/PhMe,False,CC(C)(O)CO.O=C(O)c1ccc(Cl)nc1OCCC(F)(F)F>>CC(C)(O)COc1ccc(C(=O)O)c(OCCC(F)(F)F)n1,OH / CO2H / OR / CF3 / F / X / Pyridine,"Journal of Medicinal Chemistry (2021), 64(15), 11570-11596"
C-O Coupling,83,0.0,Alkyl-OH,Ar-Cl,,XPhos Pd G3,,Cs2CO3,,,,,,,H2O/PhMe,False,CC(C)(O)CO.O=C(O)c1ccc(Cl)nc1OCCCC(F)(F)F>>CC(C)(O)COc1ccc(C(=O)O)c(OCCCC(F)(F)F)n1,OH / CO2H / OR / CF3 / F / X / Pyridine,"Journal of Medicinal Chemistry (2021), 64(15), 11570-11596"
C-O Coupling,80,0.0,RCH2-OH,Ar-Cl,,XPhos Pd G3,,Cs2CO3,,,,,,,H2O/PhMe,False,OCC1COC1.CCCCOc1nc(Cl)ccc1C(=O)O>>CCCCOc1nc(OCC2COC2)ccc1C(=O)O,OR / CO2H / Pyridine,"Journal of Medicinal Chemistry (2021), 64(15), 11570-11596"
C-O Coupling,80,0.0,RCH2-OH,Ar-Cl,,XPhos Pd G3,,Cs2CO3,,,,,,,H2O/PhMe,False,CC1(CO)COC1.CCCCOc1nc(Cl)ccc1C(=O)O>>CCCCOc1nc(OCC2(C)COC2)ccc1C(=O)O,OR / CO2H / Pyridine,"Journal of Medicinal Chemistry (2021), 64(15), 11570-11596"
C-O Coupling,9,0.0,Ar-OH,Ar-NO2,Ar-Br,Pd(OAc)2,PPh3,NaH/n-BuLi/K3PO4,HCl,,,KI/TMB/TFA,,302-01-2/sodium nitrite/H2SO4/7440-05-3,THF/EtOH/DCM/H2O,False,Oc1ccc(O)c(O)c1.O=[N+]([O-])c1ccccc1F.CC(C)(C)OC(=O)NCCNS(=O)(=O)c1ccc(Br)s1.FC(F)(F)c1cc(N=C=S)cc(C(F)(F)F)c1>>O=S(=O)(NCCNC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc(-c2ccccc2Oc2ccc(O)c(O)c2)s1,OH / SO2NHR / Sulfonamide / Thiophene / CF3 / F / X,"Journal of Medicinal Chemistry (2021), 64(14), 10260-10285"
C-O Coupling,3,0.0,Ar-NO2,Ar-NO2,Ar-Br,Pd(OAc)2,PPh3,NaH/n-BuLi/K3PO4,HCl,,,KI/TMB/TFA,,302-01-2/sodium nitrite/H2SO4/7440-05-3,THF/EtOH/DCM/H2O,False,O=[N+]([O-])c1ccc(O)cc1[N+](=O)[O-].O=[N+]([O-])c1ccccc1F.CC(C)(C)OC(=O)NCCNS(=O)(=O)c1ccc(Br)s1.O=C=Nc1ccc([N+](=O)[O-])cc1>>O=C(NCCNS(=O)(=O)c1ccc(-c2ccccc2Oc2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)s1)Nc1ccc([N+](=O)[O-])cc1,NO2 / NR2 / SO2NHR / Sulfonamide / Thiophene,"Journal of Medicinal Chemistry (2021), 64(14), 10260-10285"
C-O Coupling,72,-0.71,Ar-B(OH)2,Ar-Br,Ar-OH,Pd(OAc)2,,K3PO4/Cs2CO3,,,,TFA,,6372-42-5,THF/H2O/DMSO/DCM,False,O=[N+]([O-])c1ccc(F)c(B(O)O)c1.CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2sccc2Br)CC1.COc1ccc(O)cc1OC.O=[N+]([O-])c1ccc(N=C=S)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2-c2ccsc2S(=O)(=O)N2CCN(C(=S)Nc3ccc([N+](=O)[O-])cc3)CC2)cc1OC,NO2 / NR2 / SO2NR2 / Sulfonamide / Thiophene / OR,"Journal of Medicinal Chemistry (2021), 64(14), 10260-10285"
C-O Coupling,74,0.71,Ar-B(OH)2,Ar-Br,Ar-OH,Pd(OAc)2,,K3PO4/Cs2CO3,,,,TFA,,6372-42-5,THF/H2O/DMSO/DCM,False,O=[N+]([O-])c1ccc(F)c(B(O)O)c1.CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2sccc2Br)CC1.COc1ccc(O)cc1OC.O=C=Nc1ccc([N+](=O)[O-])cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2-c2ccsc2S(=O)(=O)N2CCN(C(=O)Nc3ccc([N+](=O)[O-])cc3)CC2)cc1OC,NO2 / NR2 / SO2NR2 / Sulfonamide / Thiophene / OR,"Journal of Medicinal Chemistry (2021), 64(14), 10260-10285"
C-O Coupling,75,0.0,Ar-B(OH)2,Ar-Br,Ar-OR,Pd(OAc)2,,K3PO4/Cs2CO3,BBr3,,,TFA,,6372-42-5,H2O/THF/DMSO/DCM,False,O=[N+]([O-])c1ccc(F)c(B(O)O)c1.CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2sccc2Br)CC1.COc1ccc(O)cc1OC.FC(F)(F)c1cc(N=C=S)cc(C(F)(F)F)c1>>O=[N+]([O-])c1ccc(Oc2ccc(O)c(O)c2)c(-c2ccsc2S(=O)(=O)N2CCN(C(=S)Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)c1,NO2 / NR2 / SO2NR2 / Sulfonamide / Thiophene / OR / OH / CF3 / F / X,"Journal of Medicinal Chemistry (2021), 64(14), 10260-10285"
C-O Coupling,73,0.0,Ar-B(OH)2,Ar-Br,Ar-OH,Pd(OAc)2,,K3PO4/Cs2CO3,,,,TFA,,6372-42-5,THF/H2O/DMSO/DCM,False,O=[N+]([O-])c1ccc(F)c(B(O)O)c1.CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2sccc2Br)CC1.COc1ccc(O)cc1OC.S=C=Nc1ccc(Cl)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2-c2ccsc2S(=O)(=O)N2CCN(C(=S)Nc3ccc(Cl)cc3)CC2)cc1OC,NO2 / NR2 / X / SO2NR2 / Sulfonamide / Thiophene / OR / Cl,"Journal of Medicinal Chemistry (2021), 64(14), 10260-10285"
C-O Coupling,72,-1.22,CH3-OH,,Ar-Br,CuBr,,,HCl,,,,,,MeOH/DMF/H2O,False,CO.[Na].Oc1ccc2ccccc2c1Br>>COc1c(O)ccc2ccccc12,OH,"Chemical Science (2022), 13(10), 2900-2908"
C-O Coupling,77,0.0,Ar-F,CH3-OH,,"Zirconium(IV)oxide,AerosolRefractoryPaint,(including12oz/5x12oz/340g/5x340g",,,,,,18C6,,,,False,Fc1ccc2ccccc2n1.CO.[K]>>COc1ccc2ccccc2n1,Quinoline / Pyridine,"Green Chemistry (2022), 24(4), 1469-1473"
C-O Coupling,85,0.0,Ar-F,CH3-OH,,"Zirconium(IV)oxide,AerosolRefractoryPaint,(including12oz/5x12oz/340g/5x340g",,,,,,18C6,,,,False,O=C(c1ccccc1)c1ccc(F)cc1.CO.[K]>>COc1ccc(C(=O)c2ccccc2)cc1,COR,"Green Chemistry (2022), 24(4), 1469-1473"
C-O Coupling,100,0.0,RCH2-OH,Ar-Br,,Pd2(dba)3,tBuXPhos,Cs2CO3,HCl,,,,,,PhMe/Dioxane/EtOAc,False,OCCN1CCOCC1.CC(=O)c1ccc(/C(=C\C(F)(F)F)S(=O)(=O)c2ccc(Br)cc2)cc1>>CC(=O)c1ccc(/C(=C\C(F)(F)F)S(=O)(=O)c2ccc(OCCN3CCOCC3)cc2)cc1.Cl,OR / NR2 / SO2R / SR / Dienophile / C=C / COR / acidic / F / X / Motif-C=C / Any-Dienophile,"European Journal of Medicinal Chemistry (2022), 232114197"
C-O Coupling,100,0.0,RCH2-OH,Ar-Br,,Pd2(dba)3,tBuXPhos,Cs2CO3,HCl,,,,,,PhMe/Dioxane/EtOAc,False,CN1CCN(CCCO)CC1.CC(=O)c1ccc(/C(=C\C(F)(F)F)S(=O)(=O)c2ccc(Br)cc2)cc1>>CC(=O)c1ccc(/C(=C\C(F)(F)F)S(=O)(=O)c2ccc(OCCCN3CCN(C)CC3)cc2)cc1.Cl,NR2 / SO2R / SR / Dienophile / C=C / COR / acidic / F / X / Motif-C=C / Any-Dienophile,"European Journal of Medicinal Chemistry (2022), 232114197"
C-O Coupling,90,0.0,CH3-OH,,Ar-Br,CuBr,,,,,,,,,NMP,False,CO.[Na].Cc1cscc1Br>>COc1cscc1C,Thiophene,"ACS Sensors (2021), 6(3), 950-957"
C-O Coupling,77,0.0,Alkyl-CO2H,,Alkenyl-CO2R,[(pCymene)RuCl2]2,,,,,,,,118-10-5,DCE,False,CC(=O)O.[Ag].C=CC(=O)OC(C)(C)C.O=C(O)c1ccc(Br)cc1Cl>>CC(=O)Oc1cc(OC(C)=O)c2c(c1)[C@@H](CC(=O)OC(C)(C)C)OC2=O,acidic,"Journal of Organic Chemistry (2022), 87(7), 4617-4630"
C-O Coupling,85,0.0,CH3-OH,,Ar-Br,CuBr,,,,,,,,,MeOH/DMF,False,CO.[Na].CC1CCc2ccc3ccccc3c2/C1=C1/C(=O)Nc2cc(Br)ccc21>>COc1ccc2c(c1)NC(=O)/C2=C1/c2c(ccc3ccccc23)CCC1C,CONHR / Dienophile / C=C / Cyclohexene / Amide / LactamN / Any-Dienophile / Motif-C=C,"Organic Chemistry Frontiers (2022), 9(8), 2084-2092"
C-O Coupling,75,0.0,Ar-OH,Ar-Cl,,Pd(OAc)2,tBuXPhos,Cs2CO3,,,,,,,PhMe,False,Oc1ccccc1.C=Cc1ccc(Cl)cc1C(C)=O>>C=Cc1ccc(Oc2ccccc2)cc1C(C)=O,C=CH2 / C=C / Dienophile / COR / acidic / Any-Dienophile / Motif-C=C,"Organic Letters (2022), 24(12), 2436-2440"
C-O Coupling,86,0.0,CH3-OH,,Ar-Br,CuSO4,,,,,,,,,MeOH,False,CO.[Na].CCCCN1C(=O)c2cccc3c(Br)ccc(c23)C1=O>>CCCCN1C(=O)c2cccc3c(OC)ccc(c23)C1=O,CONR2 / NCOR / LactamN,"CCS Chemistry (2021), 3(11), 2333-2344"
C-O Coupling,89,1.15,CH3-OH,,Ar-Br,CuBr,,,HCl,,,,,,MeOH/DMF/H2O,False,CO.[Na].COc1ccc(-c2cc(=O)c3c(O)c(Br)c(OC)c(Br)c3o2)cc1OC>>COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC.COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1OC,OR / OH,"Chemistry of Heterocyclic Compounds (New York, NY, United States) (2022), 58(2-3), 100-105"
C-O Coupling,73,0.0,CH3-OH,Ar-R,,CuI,,Na2CO3/TMCD,,,,,,,DMSO,False,CO.CCC(CC)N(CCN(C)C(=O)CCC(=O)OCc1ccccc1)Cc1cccc(C(=O)Nc2ccc(Cl)nc2C(=O)Nc2ccc(CCc3ccc(C(=O)OC)cc3)cc2)c1>>CCC(CC)N(CCN(C)C(=O)CCC(=O)OC)Cc1cccc(C(=O)Nc2ccc(OC)nc2C(=O)Nc2ccc(CCc3ccc(C(=O)OC)cc3)cc2)c1,Amide / CONHR / CO2R / Ester / CONR2 / NCOR / NR2 / acidic / Pyridine,"Bioorganic & Medicinal Chemistry Letters (2022), 65128700"
C-O Coupling,87,1.0,CH3-OH,Ar-Cl,,Pd(OAc)2,tBuXPhos,Cs2CO3,,,,,,,PhMe,False,CO.FC1(F)C=C(c2ccc(Cl)cc2)C1>>COc1ccc(C2=CC(F)(F)C2)cc1,C=C / Dienophile / Cyclohexene / F / X / Any-Dienophile / Motif-C=C,"Organic Letters (2022), 24(10), 1985-1990"
C-O Coupling,80,0.0,Ar-OH,Ar-Br,,CuI,TMEDA,Cs2CO3,,,,,,,DMSO,False,Oc1ccccc1.Nc1ccc(Br)c(Br)n1>>Nc1ccc(Br)c(Oc2ccccc2)n1,NH2 / Br / X / Pyridine,"Journal of Medicinal Chemistry (2021), 64(12), 8621-8643"
C-O Coupling,81,0.0,Ar-OH,Ar-Br,,CuI,TMEDA,Cs2CO3,,,,,,,DMSO,False,COc1ccc(O)cc1C.Nc1ccc(Br)c(Br)n1>>COc1ccc(Oc2nc(N)ccc2Br)cc1C,OR / NH2 / Br / X / Pyridine,"Journal of Medicinal Chemistry (2021), 64(12), 8621-8643"
C-O Coupling,84,0.0,Ar-OH,Ar-Br,,CuI,TMEDA,Cs2CO3,,,,,,,DMSO,False,CC(C)Oc1ccc(O)cc1.Nc1ccc(Br)c(Br)n1>>CC(C)Oc1ccc(Oc2nc(N)ccc2Br)cc1,OR / NH2 / Br / X / Pyridine,"Journal of Medicinal Chemistry (2021), 64(12), 8621-8643"
C-O Coupling,80,0.0,Bn-OH,Ar-I,,Cu2O,,NaOH,,,,,,,DMSO,False,OCc1ccccc1.COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(I)cc1)C2>>COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(OCc3ccccc3)cc1)C2,COR / Dienophile / C=C / OR / Any-Dienophile / Motif-C=C,"ACS Chemical Neuroscience (2022), 13(6), 733-750"
C-O Coupling,75,-0.71,Ar-OH,Ar-I,,Cu2O,,NaOH,,,,,,,DMSO,False,Oc1ccccc1.O=C1C(=Cc2ccc(I)cc2)Cc2ccccc21>>O=C1C(=Cc2ccc(Oc3ccccc3)cc2)Cc2ccccc21,COR / Dienophile / C=C / Any-Dienophile / Motif-C=C,"ACS Chemical Neuroscience (2022), 13(6), 733-750"
C-O Coupling,88,0.71,Ar-OH,Ar-I,,Cu2O,,NaOH,,,,,,,DMSO,False,Oc1ccccc1.O=C1C(=Cc2cccc(I)c2)Cc2ccccc21>>O=C1C(=Cc2cccc(Oc3ccccc3)c2)Cc2ccccc21,COR / Dienophile / C=C / Any-Dienophile / Motif-C=C,"ACS Chemical Neuroscience (2022), 13(6), 733-750"
C-O Coupling,84,0.71,Bn-OH,Ar-I,,Cu2O,,NaOH,,,,,,,DMSO,False,OCc1ccccc1.O=C1C(=Cc2ccc(I)cc2)Cc2ccccc21>>O=C1C(=Cc2ccc(OCc3ccccc3)cc2)Cc2ccccc21,COR / Dienophile / C=C / Any-Dienophile / Motif-C=C,"ACS Chemical Neuroscience (2022), 13(6), 733-750"
C-O Coupling,79,0.0,Ar-OH,Ar-I,,Cu2O,,NaOH,,,,,,,DMSO,False,Oc1ccccc1.COc1cc2c(cc1OC)C(=O)C(=Cc1cccc(I)c1)C2>>COc1cc2c(cc1OC)C(=O)C(=Cc1cccc(Oc3ccccc3)c1)C2,COR / Dienophile / C=C / OR / Any-Dienophile / Motif-C=C,"ACS Chemical Neuroscience (2022), 13(6), 733-750"
C-O Coupling,72,-0.71,Bn-OH,Ar-I,,Cu2O,,NaOH,,,,,,,DMSO,False,OCc1ccccc1.O=C1C(=Cc2cccc(I)c2)Cc2ccccc21>>O=C1C(=Cc2cccc(OCc3ccccc3)c2)Cc2ccccc21,COR / Dienophile / C=C / Any-Dienophile / Motif-C=C,"ACS Chemical Neuroscience (2022), 13(6), 733-750"
C-O Coupling,76,0.0,R3C-OH,Ar-Cl,,"Chloro(2-methylphenyl)[1,1'-bis(diphenylphosphino)ferrocene]nickel (II)",,t-BuOLi,,,,,,,CPME,False,CC(C)(C)O.COCCN1C(=O)c2cccc3c(Cl)ccc(c23)C1=O>>COCCN1C(=O)c2cccc3c(OC(C)(C)C)ccc(c23)C1=O,CONR2 / NCOR / LactamN / OR,"Journal of Organic Chemistry (2022), 87(9), 6492-6498"
C-O Coupling,84,0.71,Ar-I,Ar-OH,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,N#Cc1ccc(I)cc1.CC(C)(C)OC(=O)Cc1ccc(O)cc1>>CC(C)(C)OC(=O)Cc1ccc(Oc2ccc(C#N)cc2)cc1,CN / CO2R / Ester / acidic,"ACS Omega (2022), 7(8), 6737-6759"
C-O Coupling,71,-0.71,Ar-I,Ar-OH,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,N#Cc1ccc(I)cc1.CC(C)(C)OC(=O)COc1cccc(O)c1>>CC(C)(C)OC(=O)COc1cccc(Oc2ccc(C#N)cc2)c1,CN / OR / CO2R / Ester / acidic,"ACS Omega (2022), 7(8), 6737-6759"
C-O Coupling,88,0.0,Ar-I,Ar-OH,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,N#Cc1ccc(I)cc1.CC(C)(C)OC(=O)CCc1ccc(O)cc1>>CC(C)(C)OC(=O)CCc1ccc(Oc2ccc(C#N)cc2)cc1,CN / CO2R / Ester / acidic,"ACS Omega (2022), 7(8), 6737-6759"
C-O Coupling,82,-0.71,Ar-I,Ar-OH,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,N#Cc1ccc(I)cc1.CC(C)(C)OC(=O)Cc1cccc(O)c1>>CC(C)(C)OC(=O)Cc1cccc(Oc2ccc(C#N)cc2)c1,CN / CO2R / Ester / acidic,"ACS Omega (2022), 7(8), 6737-6759"
C-O Coupling,92,0.71,Ar-I,Ar-OH,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,N#Cc1ccc(I)cc1.CC(C)(C)OC(=O)COc1ccc(O)cc1>>CC(C)(C)OC(=O)COc1ccc(Oc2ccc(C#N)cc2)cc1,CN / OR / CO2R / Ester / acidic,"ACS Omega (2022), 7(8), 6737-6759"
C-O Coupling,72,-1.15,Ar-OH,Ar-I,,Cu(acac)2,,Cs2CO3,,,,,,120-46-7,DMSO,False,CC(C)(C)OC(=O)NCCc1ccc(O)cc1.CC(C)(C)[Si](C)(C)Oc1ccc(-c2nc(-c3ccc(I)cc3)no2)cc1>>CC(C)(C)OC(=O)NCCc1ccc(Oc2ccc(-c3noc(-c4ccc(O)cc4)n3)cc2)cc1,OH / Carbamate,"ACS Omega (2022), 7(8), 6737-6759"
C-O Coupling,6,0.0,Alkyl-Carbamate,Ar-I,,Cu(acac)2,,K2CO3,HCl,,,,,120-46-7,DMSO/Dioxane,False,CC(C)(C)OC(=O)NCCc1cccc(O)c1.CC(C)(C)[Si](C)(C)Oc1ccc(-c2nc(-c3ccc(I)cc3)no2)cc1>>Cl.NCCc1cccc(Oc2ccc(-c3noc(-c4ccc(O)cc4)n3)cc2)c1,OH,"ACS Omega (2022), 7(8), 6737-6759"
C-O Coupling,75,0.58,Ar-OH,Ar-I,,Cu(acac)2,,K2CO3,,,,,,120-46-7,DMSO,False,CC(C)(C)OC(=O)NCCc1cccc(O)c1.CC(C)(C)[Si](C)(C)Oc1ccc(-c2nc(-c3ccc(I)cc3)no2)cc1>>CC(C)(C)OC(=O)NCCc1cccc(Oc2ccc(-c3noc(-c4ccc(O)cc4)n3)cc2)c1,OH / Carbamate,"ACS Omega (2022), 7(8), 6737-6759"
C-O Coupling,75,0.58,Ar-OH,Ar-I,,Cu(acac)2,,Cs2CO3,,,,,,120-46-7,DMSO,False,CC(C)(C)OC(=O)NCCCc1ccc(O)cc1.CC(C)(C)[Si](C)(C)Oc1ccc(-c2nc(-c3ccc(I)cc3)no2)cc1>>CC(C)(C)OC(=O)NCCCc1ccc(Oc2ccc(-c3noc(-c4ccc(O)cc4)n3)cc2)cc1,OH / Carbamate,"ACS Omega (2022), 7(8), 6737-6759"
C-O Coupling,94,0.0,Ar-OH,Ar-Br,,CuBr,,Cs2CO3,,,,,,,NMP,False,Oc1ccccc1Cc1ccccc1.Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)cc2)cc1>>Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Oc3ccccc3Cc3ccccc3)cc2)cc1,CF3 / F / X / AromN,"Organic Letters (2022), 24(17), 3155-3160"
C-O Coupling,94,0.71,Ar-OH,Ar-Br,,copper(I) trifluoromethanesulfonate toluene complex,,Cs2CO3/Pyridine,HCl,,,,,,H2O,True,COc1cc(Br)c(/C=C2/c3c(ccc(OC)c3O)C(=O)N2C)cc1OC>>COc1cc2c(cc1OC)Oc1c(OC)ccc3c1C(=C2)N(C)C3=O,CONR2 / LactamN / NCOR / Dienophile / C=C / OR / Any-Dienophile / Motif-C=C,"Tetrahedron Letters (2022), 89153599"
C-O Coupling,94,0.97,Ar-OH,Ar-Br,,CuO/[Ru(bpz)3][PF6]2/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,K2CO3,,,,,,4848-43-5,DMSO,False,Oc1ccccc1.O=[N+]([O-])c1ccc(Br)cc1>>O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,NO2 / NR2,"New Journal of Chemistry (2022), 46(8), 3578-3587"
C-O Coupling,92,1.25,Ar-Cl,Ar-OH,,CuO/[Ru(bpz)3][PF6]2/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,K2CO3,,,,,,4848-43-5,DMSO,False,O=[N+]([O-])c1ccc(Cl)cc1.Oc1ccccc1>>O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,NO2 / NR2,"New Journal of Chemistry (2022), 46(8), 3578-3587"
C-O Coupling,87,0.49,Ar-OH,Ar-Br,,CuO/[Ru(bpz)3][PF6]2/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,K2CO3,,,,,,4848-43-5,DMSO,False,Oc1ccccc1.O=Cc1ccc(Br)cc1>>O=Cc1ccc(Oc2ccccc2)cc1,CHO,"New Journal of Chemistry (2022), 46(8), 3578-3587"
C-O Coupling,90,0.78,Ar-Cl,Ar-OH,,CuO/[Ru(bpz)3][PF6]2/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,K2CO3,,,,,,4848-43-5,DMSO,False,Clc1ccccc1.Oc1ccccc1>>c1ccc(Oc2ccccc2)cc1,,"New Journal of Chemistry (2022), 46(8), 3578-3587"
C-O Coupling,71,-0.55,Ar-Cl,Ar-OH,,CuO/[Ru(bpz)3][PF6]2/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,K2CO3,,,,,,4848-43-5,DMSO,False,Cc1ccc(Cl)cc1.Oc1ccccc1>>Cc1ccc(Oc2ccccc2)cc1,,"New Journal of Chemistry (2022), 46(8), 3578-3587"
C-O Coupling,93,0.79,Ar-Br,Ar-OH,,CuO/[Ru(bpz)3][PF6]2/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,K2CO3,,,,,,4848-43-5,DMSO,False,Brc1ccccc1.Oc1ccccc1>>c1ccc(Oc2ccccc2)cc1,,"New Journal of Chemistry (2022), 46(8), 3578-3587"
C-O Coupling,87,0.4,Ar-OH,Ar-Br,,CuO/[Ru(bpz)3][PF6]2/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,K2CO3,,,,,,4848-43-5,DMSO,False,Cc1ccc(O)cc1.Brc1ccccc1>>Cc1ccc(Oc2ccccc2)cc1,,"New Journal of Chemistry (2022), 46(8), 3578-3587"
C-O Coupling,80,-0.09,Ar-OH,Ar-Cl,,CuO/[Ru(bpz)3][PF6]2/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,K2CO3,,,,,,4848-43-5,DMSO,False,Cc1ccc(O)cc1.Clc1ccccc1>>Cc1ccc(Oc2ccccc2)cc1,,"New Journal of Chemistry (2022), 46(8), 3578-3587"
C-O Coupling,70,-1.57,Ar-OH,Ar-Br,,CuBr,,K2CO3,,,,,,123-54-6,DMF,False,Oc1ccccc1.O=C1OCc2cc(Br)ccc21>>O=C1OCc2cc(Oc3ccccc3)ccc21,CO2R,"Journal of Medicinal Chemistry (2022), 65(10), 7193-7211"
C-O Coupling,90,0.0,Ar-OH,Ar-Br,,Cu/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,K2CO3,,,,,,2782703-52-8,EtOH/DMF,False,Oc1ccccc1.CC(=O)Oc1ccc(Br)cc1>>CC(=O)Oc1ccc(Oc2ccccc2)cc1,Ester / acidic,"Scientific Reports (2022), 12(1), 4949"
C-O Coupling,95,1.11,Ar-OH,Ar-Br,,Cu/(S)-[(RuCl(T-BINAP))2(μ-Cl)3[NH2Me2],,K2CO3,,,,,,2782703-52-8,EtOH/DMF,False,Oc1ccccc1.O=[N+]([O-])c1ccc(Br)cc1>>O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,NO2 / NR2,"Scientific Reports (2022), 12(1), 4949"
