reaction_smiles,detected_reaction_type,reaction_key
C=CCC(C)(C)C=O.NCCCC[C@H](N)C(=O)OCCCc1ccccc1.O=C(O)C(F)(F)F>>C=CCC(C)(C)CNCCCC[C@H](NCC(C)(C)CC=C)C(=O)OCCCc1ccccc1,Reductive_amination,|Alkyl-CO2H|Alkyl-F|R2CH-NH2|R3C-CHO|RCH2-NH2 -> R2CH-NHR|RCH2-NHR | spectators: Ar-Alkyl|R2CH-CO2R|R_acidic-H | events: Amid+LGDisp+C-N+C-C
O=Cc1cc2c(nn1)OCCS2.COc1cnc2ccc(F)c(C[C@H](O)[C@@H]3CC[C@@H](N)CO3)c2n1>>COc1cnc2ccc(F)c(C[C@H](O)[C@@H]3CC[C@@H](NCc4cc5c(nn4)OCCS5)CO3)c2n1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|Ar-SR|HeteroAr-F|HeteroAr-H|Pyrimidine|R2CH-OH|RCH2-OR
NCc1ccccc1.COC(=O)CCC1Cc2c(cccc2OC)CC1=O>>COc1cccc2c1C[C@H]1CCCN(Cc3ccccc3)[C@H]1C2.COc1cccc2c1C[C@@H]1CCCN(Cc3ccccc3)[C@H]1C2,Reductive_amination,|Bn-COR|Bn-NH2|RCH2-CO2R -> Bn-NR2|R2CH-NR2|RCH2-NR2 | bond_formed: C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-N; C-N | bond_formed_labeled: C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-N; C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR | events: Ann+C-N+C-C
[N-]=[N+]=N[C@@H]1CCNC[C@@H]1O.N#Cc1ccc2ccc(=O)n(CC=O)c2c1>>N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](N=[N+]=[N-])[C@H](O)C3)c2c1,Reductive_amination,|RCH2-CHO|RCH2-NHR -> RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-AromN|HeteroAr-CN|HeteroAr-H|Quinoline|R2CH-N3|R2CH-OH
O=Cc1ccc(F)cc1.C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCCNCCCN(S(=O)(=O)c2ccc(C)cc2)C1.Cl>>C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCCN(Cc2ccc(F)cc2)CCCN(S(=O)(=O)c2ccc(C)cc2)C1,Reductive_amination,|Ar-CHO|Inorganic|RCH2-NHR -> Bn-NR2|RCH2-NR2 | spectators: Ar-Alkyl|Ar-F|Ar-SO2NR2
Nc1nc2ccccc2s1.O=Cc1cccc2ccc(Br)cc12>>Brc1ccc2cccc(CNc3nc4ccccc4s3)c2c1,Event:C-N,|Ar-CHO|HeteroAr-NH2 -> HeteroAr-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Br|HeteroAr-H|Thiazole
NC1CCCCC1.CSc1ncc(C=O)c(N[C@H]2CCN(C(=O)OC(C)(C)C)C2)n1>>CSc1ncc(CNC2CCCCC2)c(N[C@H]2CCN(C(=O)OC(C)(C)C)C2)n1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | spectators: Ar-SR|HeteroAr-H|HeteroAr-NHR|Pyrimidine
N#CCc1ccc([N+](=O)[O-])cc1.O=C(Cl)COCc1ccccc1.N=C(N)N.O=Cc1ccc(S(=O)(=O)C(F)(F)F)cc1>>Nc1nc(N)c(-c2ccc(NCc3ccc(S(=O)(=O)C(F)(F)F)cc3)cc2)c(COCc2ccccc2)n1,Reduction_nitro,|Alkyl-COCl|Ar-CHO|Ar-NO2|Bn-CN|R_acidic-H|Unclassified-Reactant -> Ar-NH2|HeteroAr-NH2 | spectators: Alkyl-F|Alkyl-SO2R|Ar-SR|Bn-OR | events: Ann+LGDisp+C-N+C-C
C=O.CNC(C)(C)C(=O)OCc1ccccc1>>CN(C)C(C)(C)C(=O)OCc1ccccc1,Event:C-N,|CH3-NHR|R3C-NHR|Unclassified-Reactant -> CH3-NR2|R3C-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|R3C-CO2R
CN(C)CCCN.CN1c2cccnc2N(C)c2nc(C=O)ccc21.C=O>>CN(C)CCCN(C)Cc1ccc2c(n1)N(C)c1ncccc1N2C,Reductive_amination,|Ar-CHO|RCH2-NH2|Unclassified-Reactant -> Bn-NR2|RCH2-NR2 | spectators: Ar-NR2|CH3-NR2|HeteroAr-H|Pyridine|RCH2-NR2
O=Cc1cccc2ccccc12.COC(=O)C[C@@H](N)C(=O)OC.Cl.O=C(Cl)CCl>>COC(=O)C[C@H](C(=O)OC)N(Cc1cccc2ccccc12)C(=O)CCl,Acylation_amide / Reduction_carbonyl,|Alkyl-COCl|Ar-CHO|Inorganic|R2CH-NH2 -> Alkyl-NRCOR|RCH2-CONR2 | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | bond_broken: C-O; C-Cl | spectators: R2CH-CO2R|RCH2-CO2R|RCH2-Cl|R_acidic-H | events: LGDisp+C-N | reaction_types: Acylation_amide+Reduction_carbonyl
Nc1ccc([N+](=O)[O-])cc1.COP(=O)(OC)C(F)C/C=C(\C)CC/C=C(\C)C=O>>COP(=O)(OC)C(F)C/C=C(\C)CC/C=C(\C)CNc1ccc([N+](=O)[O-])cc1,Reductive_amination,|Alkenyl-CHO|Ar-NH2 -> RCH2-NHR | spectators: Ar-NO2|R2CH-F
O=C=Nc1ccccc1.CC(C)(C)OC(=O)N1CCNCC1.CC(C)(C)OC(=O)N1CCC[C@@H](C=O)C1>>CC(C)(C)OC(=O)N1CCC[C@@H](CN2CCN(C(=O)Nc3ccccc3)CC2)C1,Reductive_amination,|Ar-H|R2CH-CHO|RCH2-NHR|R_acidic-H -> RCH2-NR2
O=C(O)C1CNC1.CC(C)Cc1ccc(-c2nc(-c3ccc(C=O)cc3)no2)cc1>>CC(C)Cc1ccc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)cc1,Reductive_amination,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | spectators: Ar-Alkyl|Ar-Ar|R2CH-CO2H|R_acidic-H
NCC1CC1.COc1ccc(F)cc1C1CC1C=O>>COc1ccc(F)cc1C1CC1CNCC1CC1.Cl,Reductive_amination,|R2CH-CHO|RCH2-NH2 -> RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-F|Ar-OR
COc1ccccc1C1(N)CC1.COc1ccc(F)cc1C1CC1C=O>>COc1ccc(F)cc1C1CC1CNC1CC1c1ccccc1OC.Cl,Reductive_amination,|R2CH-CHO|R3C-NH2 -> R2CH-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-F|Ar-OR
O=Cc1ccccc1.NCCc1ccc([N+](=O)[O-])cc1>>Cl.O=[N+]([O-])c1ccc(CCNCc2ccccc2)cc1,Reductive_amination,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-NO2
C=O.CC1(c2cc(F)cc(F)c2)CNC2(CCCC2)C(=O)N1>>CN1C[C@@](C)(c2cc(F)cc(F)c2)NC(=O)C12CCCC2,Event:C-N,|R3C-NHR|RCH2-NHR|Unclassified-Reactant -> CH3-NR2|R3C-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-NHCOR|Ar-Alkyl|Ar-F|R3C-CONHR
C=O.CC(C)c1ccc(NC(=O)CC2NCC(C)(C)OC2=O)cc1>>CC(C)c1ccc(NC(=O)CC2C(=O)OC(C)(C)CN2C)cc1,Event:C-N,|R2CH-NHR|RCH2-NHR|Unclassified-Reactant -> CH3-NR2|R2CH-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-NHCOR|R2CH-CO2R|R_acidic-H
CCN.Cl.O=C1CCCC(c2c[nH]c3ccc([N+](=O)[O-])cc23)C1>>CCN[C@@H]1CCC[C@@H](c2c[nH]c3ccc([N+](=O)[O-])cc23)C1.CCN[C@H]1CCC[C@@H](c2c[nH]c3ccc([N+](=O)[O-])cc23)C1,Reductive_amination,|Inorganic|RCH2-COR|RCH2-NH2 -> R2CH-NHR|RCH2-NHR | bond_formed: C-C; C-C; C-N; C-N; C-N; N-O; C-C(ar); C-C(ar) | bond_formed_labeled: C-C; C-C; C-N; C-N; C-N; N-O; C-C(ar); C-C(ar) | bond_broken: C-O | spectators: Ar-Alkyl|Ar-NO2|AromN-H|HeteroAr-H|Indole | events: Ann+C-N+C-C
CN(C)c1ccccc1C=O.CC(=O)N1c2ccccc2NCC1C1CC1>>CC(=O)N1c2ccccc2N(Cc2ccccc2N(C)C)CC1C1CC1,Reductive_amination,|Ar-CHO|Ar-NHR|RCH2-NHR -> Bn-NR2|RCH2-NR2 | spectators: Alkyl-NRCOR|Ar-NR2|Ar-NRCOR|CH3-NR2|R_acidic-H
O=Cc1ccccc1O.CC(=O)N1c2ccccc2NCC1C1CC1>>CC(=O)N1c2ccccc2N(Cc2ccccc2O)CC1C1CC1,Reductive_amination,|Ar-CHO|Ar-NHR|RCH2-NHR -> Bn-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-NRCOR|Ar-NRCOR|Ar-OH|R_acidic-H
O=Cc1cccc(Oc2ccccc2)c1.CC(C)(C)OC(=O)NC1CCNCC1>>Cl.NC1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,Reductive_amination,|Ar-CHO -> Bn-NR2|R2CH-NH2|RCH2-NR2 | bond_broken: C-O | spectators: Ar-OR
O=CC1CC=CCC1.C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCCNCCCN(S(=O)(=O)c2ccc(C)cc2)C1.Cl>>C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCCN(CC2CC=CCC2)CCCN(S(=O)(=O)c2ccc(C)cc2)C1,Reductive_amination,|Inorganic|R2CH-CHO|RCH2-NHR|R_acidic-H -> RCH2-NR2 | spectators: Ar-Alkyl|Ar-SO2NR2
O=Cc1ccc(F)cc1F.O=[N+]([O-])c1ccc2c(c1)CCN2>>O=[N+]([O-])c1ccc2c(c1)CCN2Cc1ccc(F)cc1F,Reductive_amination,|Ar-CHO|Ar-NHR|RCH2-NHR -> Bn-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-F|Ar-NO2
O=[N+]([O-])c1ccc2c(c1)CCN2.O=Cc1ccc(F)c(F)c1>>O=[N+]([O-])c1ccc2c(c1)CCN2Cc1ccc(F)c(F)c1,Reductive_amination,|Ar-CHO|Ar-NHR|RCH2-NHR -> Bn-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-F|Ar-NO2
CCOC1(O[Si](C)(C)C)CC1.CC(C)c1ccc(NC(=O)CC2NCC(C)(C)OC2=O)cc1>>CC(C)c1ccc(NC(=O)CC2C(=O)OC(C)(C)CN2C2CC2)cc1,Event:C-N,|Alkyl-Si*|R2CH-NHR|RCH2-NHR|RCH2-OR -> R2CH-NR2|RCH2-NR2 | spectators: Ar-Alkyl|Ar-NHCOR|R2CH-CO2R|R_acidic-H
NNC(=O)OCC1c2ccccc2-c2ccccc21.COC(CSC)OC>>CSCCNNC(=O)OCC1c2ccccc2-c2ccccc21,Event:C-N,|R2CH-OR -> RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|RCH2-SR
COC(=O)CCN.O=Cc1cccc(Sc2ccccc2)c1>>COC(=O)CCNCc1cccc(Sc2ccccc2)c1,Reductive_amination,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-SR|RCH2-CO2R|R_acidic-H
NCc1ccccc1.CC(C)(C)OC(=O)N1CCC(=O)C(F)C1>>CC(C)(C)OC(=O)N1CC[C@@H](NCc2ccccc2)[C@@H](F)C1,Reductive_amination,|Bn-NH2|RCH2-COR|R_acidic-H -> Bn-NHR|R2CH-NHR | spectators: R2CH-F
O=CC1CC1.CC(=O)NC(C)C#Cc1cnc(Oc2ccc(N)c(Cl)c2)s1>>CC(=O)NC(C)C#Cc1cnc(Oc2ccc(NCC3CC3)c(Cl)c2)s1,Reductive_amination,|Ar-NH2|R2CH-CHO -> RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-Alkynyl|Alkyl-NHCOR|Ar-Alkynyl|Ar-Cl|Ar-OR|HeteroAr-H|R_acidic-H|Thiazole
CC=O.c1ccc(CCCCNC2CCc3ccsc3CC2)cc1>>CCN(CCCCc1ccccc1)C1CCc2ccsc2CC1,Reductive_amination,|Alkyl-CHO|R2CH-NHR|RCH2-NHR -> R2CH-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|HeteroAr-H|Thiophene
NCCc1ccccc1.O=C1CCc2ccsc2CC1>>c1ccc(CCNC2CCc3ccsc3CC2)cc1,Reductive_amination,|RCH2-COR|RCH2-NH2 -> R2CH-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|HeteroAr-H|Thiophene
O=Cc1cccs1.C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCCNCCCN(S(=O)(=O)c2ccc(C)cc2)C1.Cl>>C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCCN(Cc2cccs2)CCCN(S(=O)(=O)c2ccc(C)cc2)C1,Reductive_amination,|Ar-CHO|Inorganic|RCH2-NHR -> Bn-NR2|RCH2-NR2 | spectators: Ar-Alkyl|Ar-SO2NR2|HeteroAr-H|Thiophene
COC(C)(OC)C(C)=O>>COC(C)(OC)C(C)N,Event:C-N,|R3C-COR -> R2CH-NH2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: R3C-OR
NCc1ccco1.COc1nc2ccccc2cc1C=O>>COc1nc2ccccc2cc1CNCc1ccco1,Reductive_amination,|Ar-CHO|Bn-NH2 -> Bn-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-OR|Furan|HeteroAr-H|Quinoline
NCc1cccnc1.COc1nc2cc(C)cc(C)c2cc1C=O>>COc1nc2cc(C)cc(C)c2cc1CNCc1cccnc1,Reductive_amination,|Ar-CHO|Bn-NH2 -> Bn-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|HeteroAr-H|Pyridine|Quinoline
NCCCO.COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1C=O>>COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNCCCO,Reductive_amination,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|RCH2-OH
C=O.NC(=O)[C@@H]1C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)CN1.O=C(O)C(F)(F)F>>CN1C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C[C@H]1C(N)=O,Alkyl_Nucleophilic_Substitution,|Alkyl-CO2H|R2CH-NHR|RCH2-NHR|Unclassified-Reactant -> CH3-NR2|R2CH-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|R2CH-CONH2|R_acidic-H | events: Amid+C-N
COc1cnc2ccc(=O)n(CCN3CCC(N)CC3)c2c1.COc1ncc(C=O)cc1C#N>>COc1cnc2ccc(=O)n(CCN3CCC(NCc4cnc(OC)c(C#N)c4)CC3)c2c1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-AromN|Ar-OR|HeteroAr-CN|HeteroAr-H|Pyridine|RCH2-NR2
COC(=O)[C@@H](N)CC(C)C.Cl.COC(=O)C(CC=O)c1ccc(OCc2ccccc2)cc1>>CC(C)C[C@H](C(=O)O)N1CCC(c2ccc(OCc3ccccc3)cc2)C1=O,Claisen_condensation,|Inorganic|R2CH-CO2R|R2CH-NH2|RCH2-CHO -> Alkyl-NRCOR|R2CH-CONR2 | spectators: Ar-Alkyl|Ar-OR|Bn-OR|R_acidic-H | events: EsterHyd+Ann+C-N
CC(=O)CC1CCCCC1.CN.Cl>>CNC(C)CC1CCCCC1,Reductive_amination,|CH3-NH2|Inorganic|RCH2-COR -> R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O
Cc1cc(C)cc(N)c1.Cl.Cc1ccc(O)c(Cn2c(NCCCN3CCN(C)CC3)nc3ccc(C=O)cc32)n1>>Cc1cc(C)cc(NCc2ccc3nc(NCCCN4CCN(C)CC4)n(Cc4nc(C)ccc4O)c3c2)c1,Reductive_amination,|Ar-CHO|Ar-NH2|Inorganic -> Bn-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-AromN|Ar-Alkyl|CH3-NR2|HeteroAr-H|HeteroAr-NHR|HeteroAr-OH|Pyridine|RCH2-NHR|RCH2-NR2
CCC=O.O=[N+]([O-])c1cn2c(n1)OC[C@@H](NCc1ccc(OC(F)(F)F)cc1)C2>>CCCN(Cc1ccc(OC(F)(F)F)cc1)[C@@H]1COc2nc([N+](=O)[O-])cn2C1,Reductive_amination,|Bn-NHR|R2CH-NHR|RCH2-CHO -> Bn-NR2|R2CH-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-AromN|Ar-NO2|Ar-OCF3|Ar-OR|HeteroAr-H
O=Cc1cc2c(cn1)OCCS2.COc1ccc2ccc(F)c(C[C@H](O)[C@@H]3CC[C@@H](N)CO3)c2n1>>COc1ccc2ccc(F)c(C[C@H](O)[C@@H]3CC[C@@H](NCc4cc5c(cn4)OCCS5)CO3)c2n1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|Ar-SR|HeteroAr-F|HeteroAr-H|Pyridine|Quinoline|R2CH-OH|RCH2-OR
O=Cc1cc(Cl)cc(Cl)c1.NCCCNC(=O)Nc1ccc(C(F)(F)F)cc1>>O=C(NCCCNCc1cc(Cl)cc(Cl)c1)Nc1ccc(C(F)(F)F)cc1,Reductive_amination,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | spectators: Ar-CF3|Ar-Cl|Ar-Urea
NCCOc1ccccc1.COC(=O)/C=C/c1ccc(C=O)cc1>>O=C(/C=C/c1ccc(CNCCOc2ccccc2)cc1)NO,Reductive_amination,|Alkenyl-CO2R|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N; C-N; N-O | bond_formed_labeled: C-N; C-N; N-O | bond_broken: C-O; C-O | spectators: Ar-Alkenyl|Ar-OR
FC1(F)COC2(CCNCC2)c2sc(Cl)cc21.Cc1nn(-c2ncccc2F)cc1C=O>>Cc1nn(-c2ncccc2F)cc1CN1CCC2(CC1)OCC(F)(F)c1cc(Cl)sc12,Reductive_amination,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | spectators: Alkyl-F|Ar-Alkyl|Ar-AromN|HeteroAr-Cl|HeteroAr-F|HeteroAr-H|Pyrazole|Pyridine|RCH2-OR|Thiophene
O=C1CCCCC1.COC(=O)[C@@H]1CCC[C@@H]1N>>COC(=O)[C@H]1CCC[C@H]1NC1CCCCC1,Reductive_amination,|R2CH-NH2|RCH2-COR|R_acidic-H -> R2CH-NHR | spectators: R2CH-CO2R
Cc1ccc(N2CCNCC2)cc1.O=Cc1ccc2c(c1)NC(=O)CO2>>Cc1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)CO4)CC2)cc1,Reductive_amination,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-NHCOR|Ar-NR2|Ar-OR|R_acidic-H
CC(C)(C)OC(=O)N1CC(=O)C1.Cc1cc2c(cc1N)N1C(=NNC(=O)C1C)CO2>>Cc1cc2c(cc1NC1CN(C(=O)OC(C)(C)C)C1)N1C(=NNC(=O)C1C)CO2,Reductive_amination,|Ar-NH2|RCH2-COR|R_acidic-H -> R2CH-NHR | spectators: Ar-Alkyl|Ar-NR2|Ar-OR|R2CH-CONHR|R2CH-NR2
O=Cc1ccc2c(n1)NC(=O)CO2.CO[C@H]1CN(CCn2c(=O)ccc3ncc(F)cc32)CC[C@H]1N>>CO[C@H]1CN(CCn2c(=O)ccc3ncc(F)cc32)CC[C@H]1NCc1ccc2c(n1)NC(=O)CO2,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-AromN|Ar-NHCOR|Ar-OR|HeteroAr-F|HeteroAr-H|Pyridine|R2CH-OR|RCH2-NR2|R_acidic-H
O=C1CCCCC1.N#Cc1ccc(OC2CCNCC2)cc1>>N#Cc1ccc(OC2CCN(C3CCCCC3)CC2)cc1,Reductive_amination,|RCH2-COR|RCH2-NHR|R_acidic-H -> R2CH-NR2|RCH2-NR2 | spectators: Ar-CN|Ar-OR
NCc1ccccc1.COC(=O)C[C@@H](OCC=O)C(=O)OC>>COC(=O)C[C@H]1OCCN(Cc2ccccc2)C1=O,Claisen_condensation,|Bn-NH2|R2CH-CO2R|RCH2-CHO -> Alkyl-NRCOR|R2CH-CONR2 | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | bond_broken: C-O | spectators: RCH2-CO2R|RCH2-OR|R_acidic-H | events: Ann+C-N
COC(=O)[C@H](CNC(=O)OC(C)(C)C)NCC(=O)C1(C)CC1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>COC(=O)[C@@H]1CN(C(=O)OC(C)(C)C)C(C2(C)CC2)CN1C(=O)OC(C)(C)C,Multi-Event:Ann+C-N,|Inorganic|R2CH-NHR|RCH2-COR|RCH2-NHR|R_acidic-H -> [] | spectators: R2CH-CO2R | events: Ann+C-N
CC(C)(C)OC(=O)NCCC=O.Cc1nsc2nc(C(N)C(C)C)n(Cc3ccc(F)cc3)c(=O)c12>>Cc1nsc2nc(C(NCCCNC(=O)OC(C)(C)C)C(C)C)n(Cc3ccc(F)cc3)c(=O)c12,Reductive_amination,|R2CH-NH2|RCH2-CHO|R_acidic-H -> R2CH-NHR|RCH2-NHR | spectators: Alkyl-AromN|Ar-Alkyl|Ar-F|Pyrimidine
CN.Cc1[nH]c2ccccc2c1C=O>>CNCc1c(C)[nH]c2ccccc12,Reductive_amination,|Ar-CHO|CH3-NH2 -> Bn-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|AromN-H|HeteroAr-H|Indole
O=Cc1ccc([N+](=O)[O-])cc1.COc1ccc2c(OCCCN3CCNCC3)c(-c3ccccc3)c(=O)oc2c1>>COc1ccc2c(OCCCN3CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)c(-c3ccccc3)c(=O)oc2c1,Reductive_amination,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Ar|Ar-NO2|Ar-OR|HeteroAr-H|RCH2-NR2
CCCCCCCCCCCCN.CN(C)CCCn1cc(C=O)c2ccccc21>>CCCCCCCCCCCCNCc1cn(CCCN(C)C)c2ccccc12,Reductive_amination,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | spectators: Alkyl-AromN|CH3-NR2|HeteroAr-H|RCH2-NR2
COc1ccccc1Oc1cccc(C=O)c1.CC(C)(C)OC(=O)NC1CCNCC1>>COc1ccccc1Oc1cccc(CN2CCC(N)CC2)c1.Cl,Reductive_amination,|Ar-CHO -> Bn-NR2|R2CH-NH2|RCH2-NR2 | bond_broken: C-O | spectators: Ar-OR
CN(C)CCN.CN1c2ccc(C=O)nc2N(C)c2cccnc21>>CN(C)CCNCc1ccc2c(n1)N(C)c1cccnc1N2C,Reductive_amination,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-NR2|CH3-NR2|HeteroAr-H|Pyridine|RCH2-NR2
CCC(C)=O.C[C@H](N)[C@H](O)c1ccccc1>>CC[C@@H](C)N[C@@H](C)[C@H](O)c1ccccc1.Cl,Reductive_amination,|R2CH-NH2|RCH2-COR -> R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|R2CH-OH
CCOCCOc1cc(C)c(-c2cccc(C=O)c2)c(C)c1.CCOC(=O)CCc1ccc(N)cc1F>>CCOCCOc1cc(C)c(-c2cccc(CNc3ccc(CCC(=O)OCC)c(F)c3)c2)c(C)c1,Reductive_amination,|Ar-CHO|Ar-NH2 -> Bn-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-F|Ar-OR|RCH2-CO2R|RCH2-OR|R_acidic-H
O=Cc1cccc(Oc2ccccc2)c1.CC(C)C(=O)Nc1cccc(C2CCNCC2)c1>>CC(C)C(=O)Nc1cccc(C2CCN(Cc3cccc(Oc4ccccc4)c3)CC2)c1,Reductive_amination,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-NHCOR|Ar-OR|R_acidic-H
O=Cc1cc2c(nn1)OCCO2.COc1ccc2ccc(F)c(C[C@H](O)[C@@H]3CC[C@@H](N)CO3)c2n1>>COc1ccc2ccc(F)c(C[C@H](O)[C@@H]3CC[C@@H](NCc4cc5c(nn4)OCCO5)CO3)c2n1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|HeteroAr-F|HeteroAr-H|Quinoline|R2CH-OH|RCH2-OR
O=C/C1=C/CCCCCC1.CC(C)(C)OC(=O)NC1CCNCC1>>CC(C)(C)OC(=O)NC1CCN(C/C2=C/CCCCCC2)CC1,Reductive_amination,|Alkenyl-CHO|RCH2-NHR -> RCH2-NR2
