reaction_smiles,detected_reaction_type,reaction_key
O=CC=Cc1ccccc1.CC=C(O[Si](C)(C)C)c1ccccc1>>C[C@@H](C(=O)c1ccccc1)[C@@H](O)C=Cc1ccccc1,Wacker_oxidation,|Alkenyl-CHO|Alkyl-Si*|Ar-Alkenyl -> Ar-COR
O=C1Nc2cc(Br)ccc2C1=O.C[Si](C)(C)Oc1ccco1>>O=C1C=C[C@@H]([C@]2(O)C(=O)Nc3cc(Br)ccc32)O1,Reduction_carbonyl,|Alkyl-Si*|Ar-COR -> Ar-Alkyl|R3C-OH | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: O-Si | spectators: Ar-Br|Ar-NHCOR
COc1ccc(N=Cc2ccc(F)cc2)cc1.C=C/C=C(\O[Si](C)(C)C(C)(C)C)N1CCCCC1>>COc1ccc(N[C@H](C/C=C/C(=O)N2CCCCC2)c2ccc(F)cc2)cc1,Event:C-C,|Alkenyl-Alkenyl|Alkenyl-NR2|Alkyl-Si*|Ar-C=N -> Alkenyl-CONR2|Alkyl-NRCOR|Ar-Alkyl|Ar-NHR|R2CH-NHR | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Ar-F|Ar-OR
CCC=O.C/C=C/C(C)=C(/O[Si](C)(C)C(C)(C)C)N1C(=O)OC[C@@H]1Cc1ccccc1>>CC[C@@H](O)[C@@H](C)/C=C(\C)C(=O)N1C(=O)OC[C@@H]1Cc1ccccc1,Reduction_carbonyl,|Alkenyl-Alkenyl|Alkenyl-LactamN|Alkyl-Si*|R2CH-LactamN|RCH2-CHO -> R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Ar-Alkyl
O=Cc1ccccc1.C=C(C)O[Si](C)(C)C>>CC(=O)CC(O)c1ccccc1,Reduction_carbonyl,|Alkyl-Si*|Ar-CHO -> Ar-Alkyl|R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si
CCCC[Sn](/C=C/C=C(/C)C=O)(CCCC)CCCC.COC(O[Si](C)(C)C)=C(C)C>>CCCC[Sn](/C=C/C=C(/C)[C@@H](O)C(C)(C)C(=O)OC)(CCCC)CCCC,Reduction_carbonyl,|Alkenyl-CHO|Alkenyl-OR|Alkyl-Si* -> R2CH-OH | spectators: Alkenyl-Alkenyl|Alkenyl-Sn*|RCH2-Sn*
O=Cc1ccc([N+](=O)[O-])cc1.C/C=C(\O[Si](C)(C)C)c1ccccc1>>C[C@H](C(=O)c1ccccc1)[C@H](O)c1ccc([N+](=O)[O-])cc1,Reduction_carbonyl,|Alkyl-Si*|Ar-Alkenyl|Ar-CHO -> Ar-Alkyl|R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Ar-NO2
O=CC=Cc1ccccc1.C=C1C=C(O[Si](C)(C)C)OC(C)(C)O1>>CC1(C)OC(=O)C=C(CC(O)C=Cc2ccccc2)O1,Reduction_carbonyl,|Alkenyl-Alkenyl|Alkenyl-CHO|Alkyl-Si* -> R2CH-OH | spectators: Alkenyl-OR|Ar-Alkenyl
Cc1ccc(C=O)cc1.COC(O[Si](C)(C)C)=C(C)C>>COC(=O)C(C)(C)[C@H](O)c1ccc(C)cc1,Reduction_carbonyl,|Alkenyl-OR|Alkyl-Si*|Ar-CHO -> R2CH-OH | spectators: Ar-Alkyl
Cc1ccc(C=O)cc1C.C[Si](C)(C)Oc1ccco1>>Cc1ccc([C@H](O)[C@H]2C=CC(=O)O2)cc1C,Reduction_carbonyl,|Alkyl-Si*|Ar-CHO -> R2CH-OH | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: O-Si | spectators: Ar-Alkyl
O=Cc1ccc(Cl)cc1.C[Si](C)(C)OC(=C(F)F)c1ccc(Cl)cc1>>O=C(c1ccc(Cl)cc1)C(F)(F)C(O)c1ccc(Cl)cc1,Reduction_carbonyl,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl|Ar-CHO -> Ar-Alkyl|R2CH-OH | spectators: Ar-Cl
Cc1ccc(C=Nc2ccccc2)cc1.C=C(O[Si](C)(C)C(C)(C)C)C(=[N+]=[N-])C(=O)OCC>>CCOC(=O)C(=[N+]=[N-])C(=O)CC(Nc1ccccc1)c1ccc(C)cc1,Event:C-C,|Alkyl-Si*|Ar-C=N -> Ar-NHR|R2CH-NHR|RCH2-COR|R_acidic-H | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Ar-Alkyl
O=[N+]([O-])c1ccc(N=Cc2ccccc2)cc1.C=C(O[Si](C)(C)C(C)(C)C)C(=[N+]=[N-])C(=O)OCC>>CCOC(=O)C(=[N+]=[N-])C(=O)CC(Nc1ccc([N+](=O)[O-])cc1)c1ccccc1,Event:C-C,|Alkyl-Si*|Ar-C=N -> Ar-Alkyl|Ar-NHR|R2CH-NHR|RCH2-COR|R_acidic-H | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Ar-NO2
Cc1ccc(N=Cc2ccccc2)cc1.C=C(O[Si](C)(C)C(C)(C)C)C(=[N+]=[N-])C(=O)OCC>>CCOC(=O)C(=[N+]=[N-])C(=O)CC(Nc1ccc(C)cc1)c1ccccc1,Event:C-C,|Alkyl-Si*|Ar-C=N -> Ar-NHR|R2CH-NHR|RCH2-COR|R_acidic-H | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Ar-Alkyl
CCOC(=O)C1=NS(=O)(=O)c2ccccc21.C[Si](C)(C)OC(=C(F)F)c1ccccc1>>CCOC(=O)[C@@]1(C(F)(F)C(=O)c2ccccc2)NS(=O)(=O)c2ccccc21,Wacker_oxidation,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR
CCOC(=O)C1=NS(=O)(=O)c2ccccc21.C[Si](C)(C)OC1=C(F)Cc2ccccc21>>CCOC(=O)[C@@]1([C@@]2(F)Cc3ccccc3C2=O)NS(=O)(=O)c2ccccc21,Wacker_oxidation,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-Alkyl
C=C(O[Si](C)(C)C)c1ccccc1Cl.COC(CC(=O)c1ccc(Br)cc1)OC>>COC(CC(=O)c1ccc(Br)cc1)CC(=O)c1ccccc1Cl,Wacker_oxidation,|Alkyl-Si*|Ar-Alkenyl -> Ar-COR | spectators: Ar-Br|Ar-COR|Ar-Cl|R2CH-OR|R_acidic-H
COC(O[Si](C)(C)C)=C(C)C.FC(F)(F)c1ccc(/C=N/c2ccccc2)cc1>>COC(=O)C(C)(C)[C@H](Nc1ccccc1)c1ccc(C(F)(F)F)cc1,Event:C-C,|Alkenyl-OR|Alkyl-Si*|Ar-C=N -> Ar-Alkyl|Ar-NHR|R2CH-NHR|R3C-CO2R | spectators: Ar-CF3
COc1ccc(/C=N/c2ccccc2)cc1.COC(O[Si](C)(C)C)=C(C)C>>COC(=O)C(C)(C)[C@H](Nc1ccccc1)c1ccc(OC)cc1,Event:C-C,|Alkenyl-OR|Alkyl-Si*|Ar-C=N -> Ar-Alkyl|Ar-NHR|R2CH-NHR|R3C-CO2R | spectators: Ar-OR
CC(C)(C)[Si](C)(C)OCCCCC=O.COC(O[Si](C)(C)C)=C(C)C>>COC(=O)C(C)(C)[C@H](O)CCCCO[Si](C)(C)C(C)(C)C,Reduction_carbonyl,|Alkenyl-OR|Alkyl-Si*|RCH2-CHO|R_acidic-H -> R2CH-OH
O=Cc1ccc(C(F)(F)F)cc1.CCO/C(=C\F)O[Si](C)(C)C>>CCOC(=O)C(F)C(O)c1ccc(C(F)(F)F)cc1,Reduction_carbonyl,|Alkenyl-F|Alkenyl-OR|Alkyl-Si*|Ar-CHO -> Ar-Alkyl|R2CH-OH | spectators: Ar-CF3
O=Cc1ccc(F)cc1.C/C=C(\O[Si](C)(C)C)c1ccccc1>>C[C@H](C(=O)c1ccccc1)[C@H](O)c1ccc(F)cc1,Reduction_carbonyl,|Alkyl-Si*|Ar-Alkenyl|Ar-CHO -> Ar-Alkyl|R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Ar-F
COC(=O)C(=O)C1CCCCC1.C=C/C=C/C=C(/OC)O[Si](C)(C)C>>COC(=O)/C=C/C=C/CC(O)(C(=O)OC)C1CCCCC1.C=CC=CC(C(=O)OC)C(O)(C(=O)OC)C1CCCCC1,Reduction_carbonyl,|Alkenyl-OR|Alkyl-Si*|R2CH-COR -> R3C-OH | spectators: Alkenyl-Alkenyl|R_acidic-H | events: Ann+C-O+C-C
COC(O[Si](C)(C)C)=C(C)Br.C[C@H](C=O)[C@@H](OCc1ccccc1)[C@@H](C)COCc1ccccc1>>COC(=O)C(C)(Br)[C@H](O)[C@@H](C)[C@@H](OCc1ccccc1)[C@@H](C)COCc1ccccc1,Reduction_carbonyl,|Alkenyl-Br|Alkenyl-OR|Alkyl-Si*|R2CH-CHO|R_acidic-H -> R2CH-OH | spectators: Bn-OR
CCc1ccc2c(c1)C(=O)C(=O)N2.C[Si](C)(C)OC1=C(F)Cc2ccccc21>>CCc1ccc2c(c1)[C@@](O)([C@@]1(F)Cc3ccccc3C1=O)C(=O)N2,Event:C-C,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl -> R3C-F|R3C-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Ar-Alkyl|Ar-COR|Ar-NHCOR
O=C1Nc2ccc(F)cc2C1=O.C[Si](C)(C)OC1=C(F)Cc2ccccc21>>O=C1c2ccccc2C[C@]1(F)[C@@]1(O)C(=O)Nc2ccc(F)cc21,Event:C-C,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl -> R3C-F|R3C-OH | spectators: Ar-Alkyl|Ar-COR|Ar-F|Ar-NHCOR
O=C1Nc2ccc(Cl)cc2C1=O.C[Si](C)(C)OC1=C(F)Cc2ccccc21>>O=C1c2ccccc2C[C@]1(F)[C@@]1(O)C(=O)Nc2ccc(Cl)cc21,Event:C-C,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl -> R3C-F|R3C-OH | spectators: Ar-Alkyl|Ar-COR|Ar-Cl|Ar-NHCOR
C(=Nc1ccccc1)c1ccccc1.C=C(O[Si](C)(C)C(C)(C)C)C(=[N+]=[N-])C(=O)OC>>COC(=O)C(=[N+]=[N-])C(=O)CC(Nc1ccccc1)c1ccccc1,Event:C-C,|Alkyl-Si*|Ar-C=N -> Ar-Alkyl|Ar-NHR|R2CH-NHR|RCH2-COR|R_acidic-H | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si
CCOC(=O)C1=NS(=O)(=O)c2ccc(C)cc21.C=C(O[Si](C)(C)C)c1ccccc1>>CCOC(=O)[C@@]1(CC(=O)c2ccccc2)NS(=O)(=O)c2ccc(C)cc21,Wacker_oxidation,|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-Alkyl
CCOC(=O)C1=NS(=O)(=O)c2ccc(F)cc21.C=C(O[Si](C)(C)C)c1ccccc1>>CCOC(=O)[C@@]1(CC(=O)c2ccccc2)NS(=O)(=O)c2ccc(F)cc21,Wacker_oxidation,|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-F
CCOC(=O)C1=NS(=O)(=O)c2c1ccc1ccccc21.C=C(O[Si](C)(C)C)c1ccccc1>>CCOC(=O)[C@@]1(CC(=O)c2ccccc2)NS(=O)(=O)c2c1ccc1ccccc21,Wacker_oxidation,|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR
CCOC(=O)C1=NS(=O)(=O)c2ccccc21.C=C(O[Si](C)(C)C)c1ccc(C)cc1>>CCOC(=O)[C@@]1(CC(=O)c2ccc(C)cc2)NS(=O)(=O)c2ccccc21,Wacker_oxidation,|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-Alkyl
CCOC(=O)C1=NS(=O)(=O)c2ccccc21.C=C(O[Si](C)(C)C)c1ccc(Br)cc1>>CCOC(=O)[C@@]1(CC(=O)c2ccc(Br)cc2)NS(=O)(=O)c2ccccc21,Wacker_oxidation,|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-Br
CCOC(=O)C1=NS(=O)(=O)c2ccccc21.C=C(O[Si](C)(C)C)c1ccc(C(F)(F)F)cc1>>CCOC(=O)[C@@]1(CC(=O)c2ccc(C(F)(F)F)cc2)NS(=O)(=O)c2ccccc21,Wacker_oxidation,|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-CF3
CCOC(=O)C1=NS(=O)(=O)c2ccccc21.C=C(O[Si](C)(C)C)c1ccccc1F>>CCOC(=O)[C@@]1(CC(=O)c2ccccc2F)NS(=O)(=O)c2ccccc21,Wacker_oxidation,|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-F
CCOC(=O)C1=NS(=O)(=O)c2ccccc21.C=C(O[Si](C)(C)C)c1cccs1>>CCOC(=O)[C@@]1(CC(=O)c2cccs2)NS(=O)(=O)c2ccccc21,Wacker_oxidation,|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: HeteroAr-H|Thiophene
CCOC(=O)C1=NS(=O)(=O)c2ccccc21.COc1ccc(C(=CF)O[Si](C)(C)C)cc1>>CCOC(=O)[C@@]1([C@@H](F)C(=O)c2ccc(OC)cc2)NS(=O)(=O)c2ccccc21,Wacker_oxidation,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-OR
C=C(OC)O[Si](C)(C)C.CC(C)(C)OC(O[Si](C)(C)C)c1cccc(Cl)c1>>COC(=O)CC(OC(C)(C)C)c1cccc(Cl)c1,Event:C-C,|Alkenyl-OR|Alkyl-Si* -> RCH2-CO2R|R_acidic-H | spectators: Ar-Alkyl|Ar-Cl|R3C-OR
C=C(OC)O[Si](C)(C)C.Cc1ccc(C(OC(C)(C)C)O[Si](C)(C)C)cc1>>COC(=O)CC(OC(C)(C)C)c1ccc(C)cc1,Event:C-C,|Alkenyl-OR|Alkyl-Si* -> RCH2-CO2R|R_acidic-H | spectators: Ar-Alkyl|R3C-OR
O=C1C(c2cccc(Cl)c2)=Nc2ccccc21.C[Si](C)(C)OC(=C(F)F)c1ccccc1>>O=C(c1ccccc1)C(F)(F)[C@]1(c2cccc(Cl)c2)Nc2ccccc2C1=O,Wacker_oxidation,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-COR|Ar-Cl
O=C1C(c2ccccc2)=Nc2ccccc21.C[Si](C)(C)OC(=C(F)F)c1ccc(Cl)cc1>>O=C(c1ccc(Cl)cc1)C(F)(F)[C@]1(c2ccccc2)Nc2ccccc2C1=O,Wacker_oxidation,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-COR|Ar-Cl
C[Si](C)(C)OC(=C(F)F)c1ccccc1.Cc1ccc2c(c1)C(=O)C(c1c[nH]c3ccc(C)cc13)=N2>>Cc1ccc2c(c1)C(=O)[C@](c1c[nH]c3ccc(C)cc13)(C(F)(F)C(=O)c1ccccc1)N2,Wacker_oxidation,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-Alkyl|Ar-COR|AromN-H|HeteroAr-H|Indole
C[Si](C)(C)OC(=C(F)F)c1ccccc1.O=C1C(c2c[nH]c3c(Cl)cccc23)=Nc2c(Cl)cccc21>>O=C(c1ccccc1)C(F)(F)[C@]1(c2c[nH]c3c(Cl)cccc23)Nc2c(Cl)cccc2C1=O,Wacker_oxidation,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-COR|Ar-Cl|AromN-H|HeteroAr-Cl|HeteroAr-H|Indole
O=C1C(c2c[nH]c3ccccc23)=Nc2ccccc21.COc1ccc(C(O[Si](C)(C)C)=C(F)F)cc1>>COc1ccc(C(=O)C(F)(F)[C@]2(c3c[nH]c4ccccc34)Nc3ccccc3C2=O)cc1,Wacker_oxidation,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-COR|Ar-OR|AromN-H|HeteroAr-H|Indole
O=C1C(c2ccc(Cl)cc2)=Nc2ccccc21.C[Si](C)(C)OC(=C(F)F)c1ccccc1>>O=C(c1ccccc1)C(F)(F)[C@]1(c2ccc(Cl)cc2)Nc2ccccc2C1=O,Wacker_oxidation,|Alkenyl-F|Alkyl-Si*|Ar-Alkenyl|Ar-C=N -> Ar-COR | spectators: Ar-COR|Ar-Cl
COC(OC)C(C)=O.C[Si](C)(C)Oc1ccco1>>COC(OC)[C@](C)(O)[C@H]1C=CC(=O)O1,Reduction_carbonyl,|Alkyl-Si*|HeteroAr-H|R2CH-COR|R_acidic-H -> R3C-OH | spectators: R2CH-OR
O=Cc1ccccc1.CC(C)(C)OC(=O)n1cccc1O[Si](C)(C)C>>CC(C)(C)OC(=O)N1C(=O)C=C[C@H]1[C@H](O)c1ccccc1,Reduction_carbonyl,|Alkyl-Si*|Ar-CHO|HeteroAr-H -> Ar-Alkyl|R2CH-OH
COc1ccc(C=O)cc1.CC(C)(C)OC(=O)n1cccc1O[Si](C)(C)C>>COc1ccc([C@@H](O)[C@@H]2C=CC(=O)N2C(=O)OC(C)(C)C)cc1,Reduction_carbonyl,|Alkyl-Si*|Ar-CHO|HeteroAr-H -> Ar-Alkyl|R2CH-OH | spectators: Ar-OR
CC1(C)OC[C@H](C=O)O1.CC(C)(C)OC(=O)n1cccc1O[Si](C)(C)C(C)(C)C>>CC(C)(C)OC(=O)N1C(=O)C=C[C@@H]1[C@H](O)[C@H]1COC(C)(C)O1,Reduction_carbonyl,|Alkyl-Si*|HeteroAr-H|R2CH-CHO|R_acidic-H -> R2CH-OH | spectators: R3C-OR|RCH2-OR
O=Cc1ccc2ccccc2c1.CC(C)(C)OC(=O)n1cccc1O[Si](C)(C)C(C)(C)C>>CC(C)(C)OC(=O)N1C(=O)C=C[C@H]1[C@@H](O)c1ccc2ccccc2c1,Reduction_carbonyl,|Alkyl-Si*|Ar-CHO|HeteroAr-H -> Ar-Alkyl|R2CH-OH
O=Cc1ccc2ccccc2c1.C=C(O[Si](C)(C)C)c1ccccc1>>C[Si](C)(C)OC(CC(=O)c1ccccc1)c1ccc2ccccc2c1,Wacker_oxidation,|Ar-Alkenyl|Ar-CHO -> Ar-COR | spectators: Alkyl-Si*
O=Cc1ccccc1.C=C(C)/C=C/c1c(O[Si](C(C)C)(C(C)C)C(C)C)n(Cc2ccccc2)c2ccc(F)cc12>>C/C(=C\C=C1\C(=O)N(Cc2ccccc2)c2ccc(F)cc21)C[C@@H](O)c1ccccc1,Halogenation_aromatic,|Alkyl-AromN|Alkyl-Si*|Ar-CHO|HeteroAr-F|HeteroAr-H -> Ar-F | spectators: Alkenyl-Alkenyl|Ar-Alkenyl|Ar-Alkyl
COc1ccc(C=O)cc1.C=C(C)/C=C/c1c(O[Si](C(C)C)(C(C)C)C(C)C)n(Cc2ccccc2)c2ccccc12>>COc1ccc([C@H](O)C/C(C)=C/C=C2/C(=O)N(Cc3ccccc3)c3ccccc32)cc1,Reduction_carbonyl,|Alkyl-AromN|Alkyl-Si*|Ar-CHO -> R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Alkenyl-Alkenyl|Ar-Alkenyl|Ar-Alkyl|Ar-OR
O=Cc1ccc(Br)cc1.C=C(C)/C=C/c1c(O[Si](C(C)C)(C(C)C)C(C)C)n(C(=O)OC)c2ccccc12>>COC(=O)N1C(=O)/C(=C/C=C(\C)C[C@@H](O)c2ccc(Br)cc2)c2ccccc21,Reduction_carbonyl,|Alkyl-Si*|Ar-CHO -> Ar-Alkyl|R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Alkenyl-Alkenyl|Ar-Alkenyl|Ar-Br
O=Cc1ccccc1.CC[Si](CC)(CC)OC(OC)=C(C)C>>CC[Si](CC)(CC)OC(c1ccccc1)C(C)(C)C(=O)OC,Reduction_carbonyl,|Alkenyl-OR|Ar-CHO -> Ar-Alkyl | spectators: Alkyl-Si*
O=Cc1ccc2ccccc2c1.C[Si](C)(C)OC1=C(O[Si](C)(C)C)CCCC1>>C[Si](C)(C)O[C@@H](c1ccc2ccccc2c1)[C@@]1(O[Si](C)(C)C)CCCCC1=O,Reduction_carbonyl,|Ar-CHO -> Ar-Alkyl | spectators: Alkyl-Si*
COc1ccc(C=O)cc1.CC(C)(C)OC(=O)n1cccc1O[Si](C)(C)C(C)(C)C>>COc1ccc([C@H](O)[C@@H]2C=CC(=O)N2C(=O)OC(C)(C)C)cc1,Reduction_carbonyl,|Alkyl-Si*|Ar-CHO|HeteroAr-H -> Ar-Alkyl|R2CH-OH | spectators: Ar-OR
COP(=O)(OC)C(=O)c1ccccc1C.C[Si](C)(C)Oc1ccco1>>COP(=O)(OC)[C@](O)(c1ccccc1C)[C@H]1C=CC(=O)O1,Event:C-C,|Alkyl-Si*|HeteroAr-H -> Alkenyl-CO2R|R3C-OH | spectators: Ar-Alkyl
O=C/C=C/c1ccccc1.C[Si](C)(C)Oc1ccco1>>O=C1C=C[C@H]([C@H](O)/C=C/c2ccccc2)O1,Reduction_carbonyl,|Alkenyl-CHO|Alkyl-Si*|HeteroAr-H -> R2CH-OH | spectators: Ar-Alkenyl
CCOP(=O)(OCC)C(=O)c1ccc(OC)cc1.C[Si](C)(C)Oc1ccco1>>CCOP(=O)(OCC)[C@@](O)(c1ccc(OC)cc1)[C@H]1C=CC(=O)O1,Event:C-C,|Alkyl-Si*|HeteroAr-H -> Ar-Alkyl | spectators: Ar-OR
CCCCCCCCC=O.COC(O[Si](C)(C)C)=C(C)C>>CCCCCCCCC(O[Si](C)(C)C)C(C)(C)C(=O)OC,Event:C-C,|Alkenyl-OR|RCH2-CHO|R_acidic-H -> R3C-CO2R | spectators: Alkyl-Si*
O=CCCc1ccccc1.COC(O[Si](C)(C)C)=C(C)C>>COC(=O)C(C)(C)C(CCc1ccccc1)O[Si](C)(C)C,Event:C-C,|Alkenyl-OR|RCH2-CHO|R_acidic-H -> R3C-CO2R | spectators: Alkyl-Si*|Ar-Alkyl
O=Cc1cccc2ccccc12.COC(O[Si](C)(C)C)=C(C)C>>COC(=O)C(C)(C)C(O[Si](C)(C)C)c1cccc2ccccc12,Reduction_carbonyl,|Alkenyl-OR|Ar-CHO -> Ar-Alkyl | spectators: Alkyl-Si*
Cc1ccc(C=O)cc1.COC(O[Si](C)(C)C)=C(C)C>>COC(=O)C(C)(C)C(O[Si](C)(C)C)c1ccc(C)cc1,Reduction_carbonyl,|Alkenyl-OR|Ar-CHO -> Ar-Alkyl | spectators: Alkyl-Si*|Ar-Alkyl
CC1CCCCC1=O.Cc1ccoc1O[Si](C)(C)C>>CC1=C[C@H]([C@@]2(O)CCCC[C@@H]2C)OC1=O,Reduction_carbonyl,|Alkyl-Si*|Ar-Alkyl|RCH2-COR -> R3C-OH | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: O-Si
O=Cc1ccc(F)cc1.C=C/C=C(/OC)O[Si](C)(C)C>>COC(=O)/C=C/CC(O)c1ccc(F)cc1,Reduction_carbonyl,|Alkenyl-Alkenyl|Alkenyl-OR|Alkyl-Si*|Ar-CHO -> Ar-Alkyl|R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Ar-F
O=Cc1cccc2ccccc12.C=C/C=C(/OC)O[Si](C)(C)C>>COC(=O)/C=C/CC(O)c1cccc2ccccc12,Reduction_carbonyl,|Alkenyl-Alkenyl|Alkenyl-OR|Alkyl-Si*|Ar-CHO -> Ar-Alkyl|R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si
CCOP(=O)(OCC)C(C)=O.C[Si](C)(C)Oc1ccco1>>CCOP(=O)(OCC)[C@@](C)(O)[C@H]1C=CC(=O)O1,Event:C-C,|Alkyl-Si*|HeteroAr-H|R_acidic-H -> Alkenyl-CO2R|R3C-OH
C[Si](C)(C)O/C=C\OCc1ccccc1.CC1(C)CCCC(C)(C)N1O[C@@H](C=O)COCc1ccccc1>>CC1(C)CCCC(C)(C)N1O[C@H](COCc1ccccc1)[C@@H](O)[C@H](C=O)OCc1ccccc1,Event:C-C,|Alkenyl-OR|Alkyl-Si* -> R2CH-OH | spectators: Bn-OR|R2CH-CHO|R3C-NR2|R_acidic-H
CC(C)OP(=O)(OC(C)C)C(=O)c1ccccc1.C[Si](C)(C)Oc1ccco1>>CC(C)OP(=O)(OC(C)C)[C@@](O)(c1ccccc1)[C@H]1C=CC(=O)O1,Event:C-C,|Alkyl-H|Alkyl-Si*|Ar-H|HeteroAr-H -> Ar-Alkyl
C[Si](C)(C)Oc1ccco1.O=CCOCc1ccccc1>>O=C1C=C[C@@H]([C@H](O)COCc2ccccc2)O1,Reduction_carbonyl,|Alkyl-Si*|HeteroAr-H|RCH2-CHO|R_acidic-H -> R2CH-OH | spectators: Bn-OR
O=C/C=C/c1ccccc1.CC(C)(C)[Si](C)(C)Oc1ccco1>>O=C1C=C[C@H]([C@@H](O)/C=C/c2ccccc2)O1.O=C1C=C[C@@H]([C@@H](O)/C=C/c2ccccc2)O1,Reduction_carbonyl,|Alkenyl-CHO|Alkyl-Si*|HeteroAr-H -> R2CH-OH | spectators: Ar-Alkenyl | events: Ann+C-O+C-C
CC1(C)O[C@@H](C=O)[C@H](COCc2ccccc2)O1.CC(C)(C)OC(=O)n1cccc1O[Si](C)(C)C(C)(C)C>>CC(C)(C)OC(=O)N1C(=O)C=C[C@@H]1[C@H](O)[C@@H]1OC(C)(C)O[C@H]1COCc1ccccc1,Reduction_carbonyl,|Alkyl-Si*|HeteroAr-H|R2CH-CHO|R_acidic-H -> R2CH-OH | spectators: Bn-OR|R3C-OR
O=Cc1ccc([N+](=O)[O-])cc1.CC(C)(C)OC(=O)n1cccc1O[Si](C)(C)C>>CC(C)(C)OC(=O)N1C(=O)C=C[C@H]1[C@H](O)c1ccc([N+](=O)[O-])cc1,Reduction_carbonyl,|Alkyl-Si*|Ar-CHO|HeteroAr-H -> Ar-Alkyl|R2CH-OH | spectators: Ar-NO2
CCCC=O.CCCC/C(C)=C(/O[Si](C)(C)C)N1C(=O)OC[C@@H]1Cc1ccccc1>>CCCC[C@](C)(C(=O)N1C(=O)OC[C@@H]1Cc1ccccc1)[C@@H](O)CCC,Reduction_carbonyl,|Alkenyl-LactamN|Alkyl-Si*|R2CH-LactamN|RCH2-CHO -> R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: O-Si | spectators: Ar-Alkyl
COc1ccc2c(c1)C(=O)C(=O)N2.C[Si](C)(C)Oc1ccco1>>COc1ccc2c(c1)[C@](O)([C@@H]1C=CC(=O)O1)C(=O)N2.COc1ccc2c(c1)[C@](O)([C@H]1C=CC(=O)O1)C(=O)N2,Reduction_carbonyl,|Alkyl-Si*|Ar-COR|HeteroAr-H -> Ar-Alkyl|R3C-OH | spectators: Ar-NHCOR|Ar-OR | events: Ann+C-O+C-C
