reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,predicted_reaction_type,predicted_reaction_confidence,predicted_reaction_key,predicted_reaction_key_quality_level,predicted_reaction_key_quality_score,predicted_mapping_warning,prediction_error
31-538-CAS-17800646,Clemmensen reduction,78,,,O=C(O)CCC(=O)c1ccc(Cl)cc1>>O=C(O)CCCc1ccc(Cl)cc1,"Lanzhou Ligong Daxue Xuebao (2013), 39(4), 70-73",534-07-6,142-28-9,"1310-73-2, 7803-57-8, 7647-01-0",,"112-27-6, 7732-18-5",,,,,,,2,1,78,,,,,,,,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Cl|RCH2-CO2H|R_acidic-H,high,1.0,0,
31-538-CAS-17800647,Clemmensen reduction,70,,,O=C(O)CCC(=O)c1ccc(Br)cc1>>O=C(O)CCCc1ccc(Br)cc1,"Lanzhou Ligong Daxue Xuebao (2013), 39(4), 70-73",98-86-2,100-41-4,"1310-73-2, 7803-57-8, 7647-01-0",,"112-27-6, 7732-18-5",,,,,,,2,1,70,,,,,,,,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Br|RCH2-CO2H|R_acidic-H,high,1.0,0,
31-538-CAS-19596533,Clemmensen reduction,57,,,CCOC(=O)CCC(=O)c1c(OC)cc(OC)c(C)c1OC>>CCOC(=O)CCCc1c(OC)cc(OC)c(C)c1OC,"ChemistrySelect (2019), 4(1), 171-174",4894-75-1,827-52-1,"11146-96-6, 7647-01-0",,"64-17-5, 7732-18-5",,,,,,,2,1,57,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|RCH2-CO2R|R_acidic-H,high,1.0,0,
31-538-CAS-19596534,Clemmensen reduction,53,,,CCOC(=O)CCC(=O)c1c(OC)cc(OC)cc1OC>>CCOC(=O)CCCc1c(OC)cc(OC)cc1OC,"ChemistrySelect (2019), 4(1), 171-174",1246677-43-9,1939149-50-4,"11146-96-6, 7647-01-0",,"64-17-5, 7732-18-5",,,,,,,2,1,53,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OR|RCH2-CO2R|R_acidic-H,high,1.0,0,
31-538-CAS-19596535,Clemmensen reduction,50,,,CCOC(=O)CCC(=O)c1ccc(OC)c(C)c1OC>>CCOC(=O)CCCc1ccc(OC)c(C)c1OC,"ChemistrySelect (2019), 4(1), 171-174",383191-74-0,383191-76-2,"11146-96-6, 7647-01-0",,"64-17-5, 7732-18-5",,,,,,,2,1,50,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|RCH2-CO2R|R_acidic-H,high,1.0,0,
31-538-CAS-19596536,Clemmensen reduction,51,,,CCOC(=O)CCCc1ccc(OC)c(C(=O)C(C)C)c1>>CCOC(=O)CCCc1ccc(OC)c(CC(C)C)c1,"ChemistrySelect (2019), 4(1), 171-174",2270165-73-4,2270165-74-5,"11146-96-6, 7647-01-0",,"64-17-5, 7732-18-5",,,,,,,2,1,51,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|RCH2-CO2R|R_acidic-H,high,1.0,0,
31-538-CAS-19750588,Clemmensen reduction,85,,,CC(C)OC(=O)C[C@@H]1CC(=O)c2ccccc2O1>>CC(C)OC(=O)C[C@@H]1CCc2ccccc2O1,"Angewandte Chemie, International Edition (2019), 58(10), 3217-3221",292620-91-8,78287-35-1,"64-19-7, 7440-66-6",,,,,,,,,1,1,85,,,,,,,"e.r.=96:4,AcOH also used as solvent,Clemmensen reduction,product depend on reaction conditions",Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OR|RCH2-CO2R|R_acidic-H,high,1.0,0,
31-538-CAS-1993934,Clemmensen reduction,96,,,CC(=O)C1C(=O)N(C)C(=O)N(C)C1=O>>CCC1C(=O)N(C)C(=O)N(C)C1=O,"Tetrahedron Letters (2003), 44(10), 2203-2210",1349900-58-8,113605-95-1,"7440-66-6, 7647-01-0",,7732-18-5,,,,,,,1,1,96,,,,,,,,Unknown,0.0,|R2CH-COR -> [] | bond_broken: C-O | spectators: Alkyl-NRCOR|R2CH-CONR2|R_acidic-H,medium,0.55,0,
31-538-CAS-2097372,Clemmensen reduction,90,,,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12>>C[C@]12CCCC[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,"Tetrahedron Letters (1993), 34(2), 361-2",38223-29-9,106-02-5,7440-66-6,,64-19-7,,,,,,,1,1,90,,,,,,,ultrasound,Unknown,0.0,|RCH2-COR -> [] | bond_broken: C-O | spectators: R2CH-OH,medium,0.55,0,
31-538-CAS-21195825,Clemmensen reduction,60,,,C#CCN(c1ccc(C)cc1)c1oc2ccccc2c(=O)c1C=O>>C#CCN(c1ccc(C)cc1)c1oc2ccccc2c(=O)c1C,"Journal of Chemical Research (2015), 39(12), 734-737",1637689-37-2,1939149-52-6,7440-66-6,,64-19-7,,,,,,,1,1,60,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Alkyl-Alkynyl_terminal|Ar-Alkyl|Ar-NR2|HeteroAr-H|Propargyl-H|RCH2-NR2,high,1.0,0,
31-538-CAS-21196250,Clemmensen reduction,58,,,CC#CCN(c1ccccc1)c1oc2ccc(C)cc2c(=O)c1C=O>>CC#CCN(c1ccccc1)c1oc2ccc(C)cc2c(=O)c1C,"Journal of Chemical Research (2015), 39(12), 734-737",134-81-6,103-29-7,7440-66-6,,64-19-7,,,,,,,1,1,58,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Alkyl-Alkynyl|Ar-Alkyl|Ar-NR2|HeteroAr-H|Propargyl-H|RCH2-NR2,high,1.0,0,
31-538-CAS-21196589,Clemmensen reduction,62,,,Cc1ccc(N(c2ccccc2Br)c2oc3ccc(C)cc3c(=O)c2C=O)cc1>>Cc1ccc(N(c2ccccc2Br)c2oc3ccc(C)cc3c(=O)c2C)cc1,"Journal of Chemical Research (2015), 39(12), 734-737",61186-13-8,539-15-1,7440-66-6,,64-19-7,,,,,,,1,1,62,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Br|Ar-NR2|HeteroAr-H,high,1.0,0,
31-538-CAS-21197161,Clemmensen reduction,55,,,O=Cc1c(Nc2ccccc2)oc2ccccc2c1=O>>Cc1c(Nc2ccccc2)oc2ccccc2c1=O,"Journal of Chemical Research (2015), 39(12), 734-737",1083-30-3,1081-75-0,7440-66-6,,64-19-7,,,,,,,1,1,55,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-NHR|HeteroAr-H,high,1.0,0,
31-538-CAS-21197970,Clemmensen reduction,45,,,Cc1ccc2oc(N(C)c3ccccc3)c(C=O)c(=O)c2c1>>Cc1ccc2oc(N(C)c3ccccc3)c(C)c(=O)c2c1,"Journal of Chemical Research (2015), 39(12), 734-737",42472-69-5,40307-11-7,7440-66-6,,64-19-7,,,,,,,1,1,45,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-NR2|CH3-NR2|HeteroAr-H,high,1.0,0,
31-538-CAS-21198688,Clemmensen reduction,52,,,C=CCN(c1ccc(C)cc1)c1oc2ccc(C)cc2c(=O)c1C=O>>C=CCN(c1ccc(C)cc1)c1oc2ccc(C)cc2c(=O)c1C,"Journal of Chemical Research (2015), 39(12), 734-737",2270165-79-0,2270165-80-3,7440-66-6,,64-19-7,,,,,,,1,1,52,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Allyl-NR2|Ar-Alkyl|Ar-NR2|HeteroAr-H,high,1.0,0,
31-538-CAS-21200616,Clemmensen reduction,66,,,O=Cc1c(Nc2ccc(Cl)cc2)oc2ccccc2c1=O>>Cc1c(Nc2ccc(Cl)cc2)oc2ccccc2c1=O,"Journal of Chemical Research (2015), 39(12), 734-737",2142-70-3,18282-40-1,7440-66-6,,64-19-7,,,,,,,1,1,66,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Cl|Ar-NHR|HeteroAr-H,high,1.0,0,
31-538-CAS-2469224,Clemmensen reduction,,,,O=C1C2C3CCC4C2C(=O)C2C1C3C42>>C1CC2C3CC4C5CC3C1C5C24,"Tetrahedron (1990), 46(2), 623-32",1125-11-7,343269-47-6,"302-01-2, 1310-58-3",,111-46-6,,,,,,,1,1,,,,,,,,,Unknown,0.0,|R2CH-COR|R_acidic-H -> Alkyl-H,high,0.85,1,
31-538-CAS-2497544,Clemmensen reduction,96,,,COc1ccc(C(C)=O)cc1>>CCc1ccc(OC)cc1,"Synthetic Communications (1988), 18(16-17), 1961-6",100-06-1,1515-95-3,"10034-85-2, 11146-96-6",,"67-56-1, 7732-18-5",,,,,,,1,1,96,,,,,,,Ultrasonication,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OR,high,1.0,0,
31-538-CAS-2781550,Clemmensen reduction,16,,,O=C(c1ccccc1)[C@@H]1CC[C@H]1C(=O)c1ccccc1>>c1ccc(CC2CCC2Cc2ccccc2)cc1,"Tetrahedron (1994), 50(9), 2949-54",155816-63-0,155816-65-2,64-19-7,,,,,,,,,1,1,16,,,,,,,,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O,high,1.0,0,
31-538-CAS-3006758,Clemmensen reduction,12,,,CC(=O)C(C)C(C)=O>>CCC(C)C(C)=O,"Journal of the Chemical Society, Perkin Transactions 1: Organic and Bio-Organic Chemistry (1972-1999) (1979), (11), 2820-5",15040-97-8,823-76-7,,7647-01-0,,,,,,,,1,1,12,,,,,,,,Unknown,0.0,|R2CH-COR|R_acidic-H -> [] | bond_broken: C-O,medium,0.55,0,
31-538-CAS-3075170,Clemmensen reduction,20,,,O=C(CCc1ccccc1)c1ccccc1>>c1ccc(CCCc2ccccc2)cc1,"Gazzetta Chimica Italiana (1993), 123(1), 25-9",1307673-29-5,2270165-69-8,64-19-7,,,,,,,,,1,1,20,,,,,,,,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl,high,1.0,0,
31-538-CAS-32266,Clemmensen reduction,58,,,O=C(C(=O)c1ccccc1)c1ccccc1>>c1ccc(CCc2ccccc2)cc1,"Indian Journal of Chemistry, Section B: Organic Chemistry Including Medicinal Chemistry (2005), 44B(8), 1713-1716",2270165-62-1,2270165-63-2,"302-01-2, 1310-58-3",,111-46-6,,,,,,,1,1,58,,,,,,,"Huang-Minion modification of Wolff Kishner reduction, alternative preparation shown, hydrazine hydrate used",Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O,high,1.0,0,
31-538-CAS-3281771,Clemmensen reduction,74,,,CC1COC(=O)CCCCCCCCCCC(=O)C1>>CC1CCCCCCCCCCCCC(=O)OC1,"Zhurnal Organicheskoi Khimii (1987), 23(2), 296-8",2260961-72-4,2260961-70-2,"7440-66-6, 7647-01-0",,142-96-1,,,,,,,1,1,74,,,,,,,,Unknown,0.0,|RCH2-COR -> [] | bond_broken: C-O | spectators: RCH2-CO2R|R_acidic-H,medium,0.55,0,
31-538-CAS-3695215,Clemmensen reduction,75,,,COc1cc2c(cc1OC)C(C)CC2=O>>COc1cc2c(cc1OC)C(C)CC2,"European Journal of Organic Chemistry (2003), (19), 3735-3743",14046-55-0,106748-29-2,"7440-66-6, 7647-01-0",,"7732-18-5, 108-88-3",,,,,,,4,1,75,,,,,,,Clemmensen reaction,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR,high,1.0,0,
31-538-CAS-3819059,Clemmensen reduction,98,,,CCCCCC(=O)CCCCC>>CCCCCCCCCCC,"Tetrahedron Letters (2010), 51(34), 4534-4537",495-40-9,104-51-8,"75-77-4, 7440-66-6, 144-55-8",,"67-56-1, 75-09-2",,,,,,,2,1,98,,,,,,,Clemmensen reduction,Unknown,0.0,|RCH2-COR -> Alkyl-H | bond_broken: C-O,high,1.0,0,
31-538-CAS-3846543,Clemmensen reduction,84,,,CCCCCCc1cc2c(cc1C(=O)c1ccccc1C(=O)O)c1cc(C(=O)c3ccccc3C(=O)O)c(CCCCCC)cc1n2CCCCCC>>CCCCCCc1cc2c(cc1Cc1ccccc1C(=O)O)c1cc(Cc3ccccc3C(=O)O)c(CCCCCC)cc1n2CCCCCC,"Dyes and Pigments (2016), 124133-144",1229404-08-3,1229404-17-4,"7440-66-6, 7789-47-1, 7647-01-0, 7732-18-5",,"7732-18-5, 123-91-1",,,,,,,4,1,84,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Alkyl-AromN|Ar-Alkyl|Ar-CO2H|HeteroAr-H,high,1.0,0,
31-538-CAS-3914303,Clemmensen reduction,88,,,CCCCCCn1c2ccc(C(=O)c3ccccc3C(=O)O)cc2c2cc(C(=O)c3ccccc3C(=O)O)ccc21>>CCCCCCn1c2ccc(Cc3ccccc3C(=O)O)cc2c2cc(Cc3ccccc3C(=O)O)ccc21,"Dyes and Pigments (2016), 124133-144",110-43-0,142-82-5,"7440-66-6, 7789-47-1, 7647-01-0, 7732-18-5",,"7732-18-5, 123-91-1",,,,,,,4,1,88,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Alkyl-AromN|Ar-CO2H|HeteroAr-H,high,1.0,0,
31-538-CAS-3931640,Clemmensen reduction,88,,,CC(C)=O>>CCC,"Quarterly Reviews, Chemical Society (1969), 23(4), 522-36",1229404-11-8,1229404-18-5,302-01-2,,,,,,,,,1,1,88,,,,,,,,Unknown,0.0,|Alkyl-COR -> Alkyl-H | bond_broken: C-O,high,1.0,0,
31-538-CAS-409942,Clemmensen reduction,68,,1.0,O=C1CCOc2cccc(O)c21>>Oc1cccc2c1CCCO2,"Jingxi Huagong Zhongjianti (2006), 36(6), 20-21",1274-01-7,1274-04-0,"7647-01-0, 11146-96-6, 7647-14-5",,7732-18-5,,,,,,,2,1,68,,,,,,,"incremental addition of HCl every 1h in stage 1, 37% overall yield from 1-(2,6-dihydroxyphenyl)-Ethanone",Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OH|Ar-OR,high,1.0,0,
31-538-CAS-413409,Clemmensen reduction,60,,,COc1ccc2c(c1)C(=O)C=C1C(C)(C)CCCC12C>>COc1ccc2c(c1)CC=C1C(C)(C)CCCC12C.COc1ccc2c(c1)C=C[C@H]1C(C)(C)CCC[C@]21C.COc1ccc2c(c1)C=C[C@@H]1C(C)(C)CCC[C@]21C,"Tetrahedron (1986), 42(24), 6615-20",,,"7647-01-0, 11146-96-6",,7732-18-5,,,,,,,1,1,60,,,,,,,,Michael_addition / Wittig_reaction,0.0,|Alkenyl-COR -> Ar-Alkenyl|Ar-Alkyl | spectators: Ar-Alkyl|Ar-OR | events: Ann+C-O+C-C | reaction_types: Michael_addition+Wittig_reaction,medium,0.7,1,
31-538-CAS-4135581,Clemmensen reduction,93,,,CCCCCCCCCC(=O)C1C(=O)NC(=O)NC1=O>>CCCCCCCCCCC1C(=O)NC(=O)NC1=O,"Tetrahedron Letters (2003), 44(10), 2203-2210",42604-63-7,7358-61-4,"7440-66-6, 7647-01-0",,7732-18-5,,,,,,,1,1,93,,,,,,,,Unknown,0.0,|RCH2-COR -> [] | bond_broken: C-O | spectators: R2CH-CONHR|R_acidic-H,medium,0.55,0,
31-538-CAS-4229133,Clemmensen reduction,87,,,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12>>C[C@]12CCCC[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,"Tetrahedron Letters (1993), 34(2), 361-2",1817758-25-0,1817758-19-2,7440-66-6,,64-19-7,,,,,,,1,1,87,,,,,,,ultrasound,Unknown,0.0,|RCH2-COR|R_acidic-H -> [] | bond_broken: C-O,medium,0.55,0,
31-538-CAS-4276611,Clemmensen reduction,23,,,CC(=O)C1CCC(=O)C1>>CC(=O)C1CCCC1,"Australian Journal of Chemistry (1995), 48(11), 1827-34",104722-26-1,155816-61-8,,,,,,,,,,1,1,23,,,,,,,ACID,Unknown,0.0,|RCH2-COR -> [] | bond_broken: C-O | spectators: R2CH-COR|R_acidic-H,medium,0.55,0,
31-538-CAS-4503896,Clemmensen reduction,91,,,CCCCCCCCCCCCCC(=O)c1ccc(Cc2ccc(C(=O)CCCCCCCCCCCCC)cc2)cc1>>CCCCCCCCCCCCCCc1ccc(Cc2ccc(CCCCCCCCCCCCCC)cc2)cc1,"Jingxi Shiyou Huagong (2010), 27(6), 59-62",566-65-4,848-62-4,7647-01-0,"7440-66-6, 7487-94-7",7732-18-5,,,,,,,2,1,91,,,,,,,Friedel-Crafts reaction,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl,high,1.0,0,
31-538-CAS-4579868,Clemmensen reduction,22,,,O=C(c1ccccc1)[C@@H]1CCC[C@H]1C(=O)c1ccccc1>>C(=C1\CCC\C1=C/c1ccccc1)\c1ccccc1,"Tetrahedron (1994), 50(9), 2949-54",155816-63-0,205884-59-9,64-19-7,,,,,,,,,1,1,22,,,,,,,REFLUX,Wittig_reaction,0.0,|Ar-COR|R_acidic-H -> Alkenyl-Alkenyl|Ar-Alkenyl,high,0.85,1,
31-538-CAS-4786312,Clemmensen reduction,,,,CC(=O)c1ccccc1>>[2H]C([2H])(C)c1ccccc1,"Xiamen Daxue Xuebao, Ziran Kexueban (1985), 24(4), 527-31",126-81-8,2979-19-3,,7698-05-7,,,,,,,,1,1,,,,,,,,,Unknown,0.0,|Ar-COR|R_acidic-H -> Ar-Alkyl | bond_formed: C-H; C-H | bond_formed_labeled: C-H; C-H | bond_broken: C-O,high,1.0,0,
31-538-CAS-501412,Clemmensen reduction,,,,CC1C(=O)CC(C)(C)CC1=O>>CCC1CC(C)(C)CC1=O,"Journal of the Chemical Society, Perkin Transactions 1: Organic and Bio-Organic Chemistry (1972-1999) (1979), (11), 2820-5",98-86-2,1861-01-4,,7647-01-0,,,,,,,,1,1,,,,,,,,,Unknown,0.0,|RCH2-COR|R_acidic-H -> [] | bond_broken: C-O,medium,0.55,0,
31-538-CAS-5254777,Clemmensen reduction,27,,,[2H]C([2H])([2H])C(=O)c1ccc(Cl)cc1>>[2H]C([2H])([2H])Cc1ccc(Cl)cc1,"Journal of the Chemical Society, Chemical Communications (1986), (12), 893-4",2550-26-7,104-51-8,"7440-66-6, 7647-01-0",,,,,,,,,1,1,27,,,,,,,,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Cl,high,1.0,0,
31-538-CAS-5595283,Clemmensen reduction,30,,,[2H]C([2H])(C)C(=O)c1ccccc1>>[2H]C([2H])(C)Cc1ccccc1,"Journal of the Chemical Society, Chemical Communications (1986), (12), 893-4",502631-57-4,502631-52-9,"7440-66-6, 7647-01-0",,,,,,,,,1,1,30,,,,,,,,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O,high,1.0,0,
31-538-CAS-5739180,Clemmensen reduction,85,,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C(=O)c1ccccc1>>CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2Cc1ccccc1,"Huaxue Shiji (2008), 30(2), 141-142, 144",1817758-27-2,1817758-21-6,"7647-01-0, 7720-78-7",,"75-09-2, 7732-18-5",,,,,,,1,1,85,,,,,,,optimization study,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Alkyl-AromN|Ar-Alkyl|Ar-Ar|HeteroAr-H|Pyridine|Quinoline|R3C-CO2R|R3C-OH,high,1.0,0,
31-538-CAS-5962308,Clemmensen reduction,28,,,O=CCCc1ccccc1>>CCCc1ccccc1,"Tetrahedron Letters (2010), 51(34), 4534-4537",128599-54-2,166402-99-9,"75-77-4, 7440-66-6, 144-55-8",,"67-63-0, 75-09-2",,,,,,,2,1,28,,,,,,,Clemmensen reduction,Unknown,0.0,|RCH2-CHO -> [] | bond_broken: C-O | spectators: Ar-Alkyl,medium,0.55,0,
31-538-CAS-6293374,Clemmensen reduction,69,,,COc1cc2c(cc1OC)C(C)(C)CC2=O>>COc1cc2c(cc1OC)C(C)(C)CC2,"European Journal of Organic Chemistry (2003), (19), 3735-3743",6246-46-4,6756-05-4,"7440-66-6, 7647-01-0",,"7732-18-5, 108-88-3",,,,,,,4,1,69,,,,,,,Clemmensen reaction,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR,high,1.0,0,
31-538-CAS-662797,Clemmensen reduction,24,,4.0,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C>>CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,"Journal of the Chemical Society [Section] C: Organic (1967), (15), 1340-3",104722-26-1,155816-66-3,"7439-97-6, 7440-66-6, 7647-01-0",,"64-17-5, 7732-18-5",,,,,,,1,1,24,,,,,,,Classification: Reduction; Deoxygenation; Regioselective; # Conditions: Zn-Hg HCl EtOH ; H2O Rf 4 h,Unknown,0.0,|RCH2-COR|R_acidic-H -> [] | bond_broken: C-O,medium,0.55,0,
31-538-CAS-6854500,Clemmensen reduction,6,,,CCCC(=O)c1ccccc1>>CCCCc1ccccc1.CC/C=C/c1ccccc1.CC/C=C\c1ccccc1,"Synthetic Communications (1996), 26(14), 2625-2631",93-55-0,"103-65-1, 766-90-5, 873-66-5","64-18-6, 7440-66-6, 7487-94-7, 7647-01-0",,"64-17-5, 7732-18-5",,,,,,,1,1,6,66,8,,,,,,Wittig_reaction,0.0,|Ar-COR -> Ar-Alkenyl | bond_broken: C-O,high,1.0,0,
31-538-CAS-6862038,Clemmensen reduction,87,,,O=CC1C(=O)NC(=O)NC1=O>>CC1C(=O)NC(=O)NC1=O,"Tetrahedron Letters (2003), 44(10), 2203-2210",846-46-8,963-74-6,"7440-66-6, 7647-01-0",,7732-18-5,,,,,,,1,1,87,,,,,,,,Unknown,0.0,|R2CH-CHO -> [] | bond_broken: C-O | spectators: R2CH-CONHR|R_acidic-H,medium,0.55,0,
31-538-CAS-6873059,Clemmensen reduction,78,,,Cc1ccc2c(c1)C(=O)CC(c1ccc(Cl)cc1)O2>>Cc1ccc2c(c1)CCC(c1ccc(Cl)cc1)O2,"Journal of the Indian Chemical Society (2008), 85(7), 717-720",3984-34-7,4619-18-5,"64-19-7, 11146-96-6",,"64-17-5, 7732-18-5",,,,,,,1,1,78,,,,,,,"modified Clemmensen reduction, in-situ generated reagent",Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Cl|Ar-OR,high,1.0,0,
31-538-CAS-6911309,Clemmensen reduction,,,,CC1(C)CC(=O)CC(=O)C1>>CC1(C)CCCC(=O)C1,"Journal of the Chemical Society, Perkin Transactions 1: Organic and Bio-Organic Chemistry (1972-1999) (1979), (11), 2820-5",98-86-2,38729-11-2,,7647-01-0,,,,,,,,1,1,,,,,,,,,Unknown,0.0,|RCH2-COR|R_acidic-H -> [] | bond_broken: C-O,medium,0.55,0,
31-538-CAS-7081108,Clemmensen reduction,32,,,O=C1CCCCC1>>C1CCCCC1,"Synthetic Communications (1988), 18(16-17), 1961-6",129848-87-9,134839-88-6,"10034-85-2, 11146-96-6",,"67-56-1, 7732-18-5",,,,,,,1,1,32,,,,,,,Ultrasonication,Unknown,0.0,|RCH2-COR -> Alkyl-H | bond_broken: C-O,high,1.0,0,
31-538-CAS-7324237,Clemmensen reduction,88,,,CC1(C)CC(=O)c2ccc(O)cc2O1>>CC1(C)CCc2ccc(O)cc2O1,"Jingxi Huagong Zhongjianti (2011), 41(4), 34-36",1817758-24-9,1817758-18-1,"11146-96-6, 7647-01-0",,"64-17-5, 7732-18-5",,,,,,,2,1,88,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OH|Ar-OR,high,1.0,0,
31-538-CAS-7349938,Clemmensen reduction,82,,,CCCC(=O)CCC>>CCCCCCC,"Synthetic Communications (1988), 18(16-17), 1961-6",471-53-4,564-16-9,"10034-85-2, 11146-96-6",,"67-56-1, 7732-18-5",,,,,,,1,1,82,,,,,,,Ultrasonication,Unknown,0.0,|RCH2-COR -> Alkyl-H | bond_broken: C-O,high,1.0,0,
31-538-CAS-775742,Clemmensen reduction,80,,,CC1(C)CCCC2(C)CCC(=O)C=C12>>CC1(C)CCCC2(C)CCCC=C12.CC1(C)CCCC2(C)CCC(=C3C=C4C(C)(C)CCCC4(C)CC3)C=C12,"Tetrahedron (1986), 42(24), 6615-20",119-53-9,"103-29-7, 103-30-0","7647-01-0, 11146-96-6",,7732-18-5,,,,,,,1,1,80,2,,,,,,,Michael_addition / Wittig_reaction,0.0,|Alkenyl-COR -> Alkenyl-Alkenyl|Alkenyl-H|Alkyl-H | bond_formed: C-C; C-C; C-C; C-C; C-C; C-C | bond_formed_labeled: C-C; C-C; C-C; C-C; C-C; C-C | bond_broken: C-O | events: Ann+C-C | reaction_types: Michael_addition+Wittig_reaction,high,0.85,0,
31-538-CAS-7786329,Clemmensen reduction,64,,,CCCCCCn1c2cc(Br)c(C(=O)c3ccccc3C(=O)O)cc2c2cc(C(=O)c3ccccc3C(=O)O)c(Br)cc21>>CCCCCCn1c2cc(Br)c(Cc3ccccc3C(=O)O)cc2c2cc(Cc3ccccc3C(=O)O)c(Br)cc21,"Dyes and Pigments (2016), 124133-144",1939149-47-9,1939149-53-7,"7440-66-6, 7789-47-1, 7647-01-0, 7732-18-5",,"7732-18-5, 123-91-1",,,,,,,4,1,64,,,,,,,Clemmensen reduction,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Alkyl-AromN|Ar-CO2H|HeteroAr-Br|HeteroAr-H,high,1.0,0,
